"term","frequency","density","occurrence"
"brbrbrbrbrbrbrbrbrbrbrbrbrbrbrbr",3,4.50843076553154e-05,0.002
"brbrbrreport",2,3.00562051035436e-05,0.002
"break",5,7.51405127588591e-05,0.002
"brew",3,4.50843076553154e-05,0.002
"brewing",3,4.50843076553154e-05,0.002
"bring",7,0.000105196717862403,0.004
"bringing",2,3.00562051035436e-05,0.002
"brnbsp",12,0.000180337230621262,0.006
"broad",2,3.00562051035436e-05,0.002
"broadcast",5,7.51405127588591e-05,0.004
"broken",6,9.01686153106309e-05,0.002
"broker",4,6.01124102070873e-05,0.004
"brokerage",12,0.000180337230621262,0.008
"brother",8,0.000120224820414175,0.002
"brought",2,3.00562051035436e-05,0.002
"browse",2,3.00562051035436e-05,0.002
"browser",2,3.00562051035436e-05,0.002
"browsing",2,3.00562051035436e-05,0.002
"brunswick",2,3.00562051035436e-05,0.002
"bsb",2,3.00562051035436e-05,0.002
"btd",8,0.000120224820414175,0.008
"btextdecoration",10,0.000150281025517718,0.01
"build",18,0.000270505845931893,0.014
"building",10,0.000150281025517718,0.01
"bulawa",2,3.00562051035436e-05,0.002
"bulk",63,0.000946770460761624,0.02
"bulkbook",14,0.000210393435724805,0.004
"bundu",2,3.00562051035436e-05,0.002
"burden",2,3.00562051035436e-05,0.002
"burial",2,3.00562051035436e-05,0.002
"burn",11,0.00016530912806949,0.006
"burner",4,6.01124102070873e-05,0.004
"burnerfontb",2,3.00562051035436e-05,0.002
"bush",2,3.00562051035436e-05,0.002
"business",296,0.00444831835532446,0.102
"businesses",20,0.000300562051035436,0.008
"businessman",2,3.00562051035436e-05,0.002
"button",4,6.01124102070873e-05,0.004
"buy",67,0.00100688287096871,0.042
"buyer",6,9.01686153106309e-05,0.002
"buyers",15,0.000225421538276577,0.004
"buying",10,0.000150281025517718,0.01
"bwi",2,3.00562051035436e-05,0.002
"bytes",2,3.00562051035436e-05,0.002
"byzyzyzyzyzyzyzyzyzyzyzyzyb",6,9.01686153106309e-05,0.006
"cable",19,0.000285533948483664,0.008
"cadre",4,6.01124102070873e-05,0.004
"café",6,9.01686153106309e-05,0.004
"caffeine",2,3.00562051035436e-05,0.002
"cafontbr",5,7.51405127588591e-05,0.002
"cake",4,6.01124102070873e-05,0.002
"calculate",2,3.00562051035436e-05,0.002
"calculated",2,3.00562051035436e-05,0.002
"call",76,0.00114213579393466,0.062
"called",10,0.000150281025517718,0.008
"calling",4,6.01124102070873e-05,0.002
"calls",5,7.51405127588591e-05,0.004
"calm",3,4.50843076553154e-05,0.002
"calvin",2,3.00562051035436e-05,0.002
"calypso",4,6.01124102070873e-05,0.002
"camera",2,3.00562051035436e-05,0.002
"campaign",10,0.000150281025517718,0.004
"canada",10,0.000150281025517718,0.006
"canadap",2,3.00562051035436e-05,0.002
"cancer",4,6.01124102070873e-05,0.004
"cancerfontbtd",2,3.00562051035436e-05,0.002
"candidates",2,3.00562051035436e-05,0.002
"cannabis",3,4.50843076553154e-05,0.002
"cant",14,0.000210393435724805,0.012
"capacity",4,6.01124102070873e-05,0.002
"capillaris",14,0.000210393435724805,0.002
"capital",25,0.000375702563794295,0.018
"capitano",2,3.00562051035436e-05,0.002
"capt",4,6.01124102070873e-05,0.004
"capture",2,3.00562051035436e-05,0.002
"car",36,0.000541011691863785,0.018
"carcinogenic",2,3.00562051035436e-05,0.002
"card",55,0.00082654564034745,0.034
"cardiovascular",2,3.00562051035436e-05,0.002
"cards",4,6.01124102070873e-05,0.004
"care",19,0.000285533948483664,0.012
"career",8,0.000120224820414175,0.008
"carefully",2,3.00562051035436e-05,0.002
"careli",2,3.00562051035436e-05,0.002
"careoptionselectptdtr",6,9.01686153106309e-05,0.004
"carlogo",6,9.01686153106309e-05,0.004
"carolina",6,9.01686153106309e-05,0.004
"carolinaoption",2,3.00562051035436e-05,0.002
"carrier",2,3.00562051035436e-05,0.002
"carriers",2,3.00562051035436e-05,0.002
"carriersa",2,3.00562051035436e-05,0.002
"carriersby",2,3.00562051035436e-05,0.002
"carry",4,6.01124102070873e-05,0.002
"carrying",3,4.50843076553154e-05,0.002
"cars",3,4.50843076553154e-05,0.002
"cart",2,3.00562051035436e-05,0.002
"cartridge",4,6.01124102070873e-05,0.004
"cartridges",12,0.000180337230621262,0.004
"casesbtd",2,3.00562051035436e-05,0.002
"cash",116,0.00174325989600553,0.05
"casualty",2,3.00562051035436e-05,0.002
"catalog",6,9.01686153106309e-05,0.004
"categorically",3,4.50843076553154e-05,0.002
"category",5,7.51405127588591e-05,0.004
"cause",6,9.01686153106309e-05,0.004
"caused",4,6.01124102070873e-05,0.004
"cbyi",25,0.000375702563794295,0.01
"ççñ",3,4.50843076553154e-05,0.002
"ççºîüç",3,4.50843076553154e-05,0.002
"cdr",8,0.000120224820414175,0.006
"cdrom",15,0.000225421538276577,0.008
"cds",19,0.000285533948483664,0.012
"cease",3,4.50843076553154e-05,0.002
"celebes",8,0.000120224820414175,0.008
"cellpadding",184,0.00276517086952601,0.084
"cellpaddingd",249,0.00374199753539118,0.098
"cellpaddingdtrtd",10,0.000150281025517718,0.01
"cellspacing",182,0.00273511466442247,0.078
"cellspacingd",261,0.00392233476601244,0.092
"cellspacingtrtd",4,6.01124102070873e-05,0.004
"center",337,0.0050644705599471,0.14
"centertable",12,0.000180337230621262,0.008
"centertdtrtable",2,3.00562051035436e-05,0.002
"central",12,0.000180337230621262,0.012
"centre",2,3.00562051035436e-05,0.002
"cents",3,4.50843076553154e-05,0.002
"centuries",5,7.51405127588591e-05,0.002
"century",3,4.50843076553154e-05,0.002
"ceramic",2,3.00562051035436e-05,0.002
"certificate",2,3.00562051035436e-05,0.002
"certified",2,3.00562051035436e-05,0.002
"çevýrý",4,6.01124102070873e-05,0.004
"cffontecfont",2,3.00562051035436e-05,0.002
"cfp",2,3.00562051035436e-05,0.002
"chain",5,7.51405127588591e-05,0.002
"chainletter",4,6.01124102070873e-05,0.004
"challenge",2,3.00562051035436e-05,0.002
"chambres",4,6.01124102070873e-05,0.004
"champagne",4,6.01124102070873e-05,0.004
"chance",3,4.50843076553154e-05,0.002
"change",49,0.000736377025036819,0.03
"changed",6,9.01686153106309e-05,0.006
"changes",2,3.00562051035436e-05,0.002
"changing",2,3.00562051035436e-05,0.002
"channels",8,0.000120224820414175,0.004
"chaque",6,9.01686153106309e-05,0.004
"characters",2,3.00562051035436e-05,0.002
"charge",8,0.000120224820414175,0.008
"charges",12,0.000180337230621262,0.01
"charlotte",3,4.50843076553154e-05,0.002
"charsetiso",16,0.000240449640828349,0.016
"charsetusascii",4,6.01124102070873e-05,0.004
"charsetutf",4,6.01124102070873e-05,0.004
"charsetwindows",2,3.00562051035436e-05,0.002
"charter",4,6.01124102070873e-05,0.002
"chasing",4,6.01124102070873e-05,0.004
"chat",2,3.00562051035436e-05,0.002
"cheat",2,3.00562051035436e-05,0.002
"check",23,0.000345646358690752,0.01
"checked",2,3.00562051035436e-05,0.002
"checkok",2,3.00562051035436e-05,0.002
"checkokcharatj",2,3.00562051035436e-05,0.002
"checkoklength",4,6.01124102070873e-05,0.002
"checks",10,0.000150281025517718,0.01
"checkstr",2,3.00562051035436e-05,0.002
"checkstrcharati",2,3.00562051035436e-05,0.002
"checkstrlength",2,3.00562051035436e-05,0.002
"chelation",2,3.00562051035436e-05,0.002
"cheque",4,6.01124102070873e-05,0.004
"chicago",17,0.000255477743380121,0.014
"chicken",2,3.00562051035436e-05,0.002
"chief",19,0.000285533948483664,0.006
"chiefs",6,9.01686153106309e-05,0.002
"child",4,6.01124102070873e-05,0.004
"childhood",2,3.00562051035436e-05,0.002
"children",7,0.000105196717862403,0.004
"china",12,0.000180337230621262,0.006
"chinese",10,0.000150281025517718,0.008
"choice",9,0.000135252922965946,0.004
"choose",6,9.01686153106309e-05,0.006
"chose",2,3.00562051035436e-05,0.002
"chosen",6,9.01686153106309e-05,0.004
"christopher",2,3.00562051035436e-05,0.002
"ciagicagicagicalrypgkicagicagicalrhymxlpgkicagicagicadgfibgugdlkdgg",2,3.00562051035436e-05,0.002
"çïáö",3,4.50843076553154e-05,0.002
"cigar",2,3.00562051035436e-05,0.002
"cigarette",2,3.00562051035436e-05,0.002
"cigarettes",8,0.000120224820414175,0.008
"çïí",2,3.00562051035436e-05,0.002
"circumstances",6,9.01686153106309e-05,0.006
"cistanches",2,3.00562051035436e-05,0.002
"cited",3,4.50843076553154e-05,0.002
"citelcom",2,3.00562051035436e-05,0.002
"citizen",6,9.01686153106309e-05,0.006
"citizenry",2,3.00562051035436e-05,0.002
"citizens",12,0.000180337230621262,0.004
"city",22,0.00033061825613898,0.01
"civil",7,0.000105196717862403,0.006
"cjnciagicagicagpcywjsztnciagicagicagphrhymxlihdpzhropsiodaiigjvcmrlcji",2,3.00562051035436e-05,0.002
"ckbe",3,4.50843076553154e-05,0.002
"claibornereg",4,6.01124102070873e-05,0.002
"claim",32,0.000480899281656698,0.018
"claiming",2,3.00562051035436e-05,0.002
"claims",26,0.000390730666346067,0.008
"claimspaying",2,3.00562051035436e-05,0.002
"clanova",4,6.01124102070873e-05,0.004
"clanstvu",4,6.01124102070873e-05,0.004
"clara",3,4.50843076553154e-05,0.002
"class",9,0.000135252922965946,0.004
"classarial",29,0.000435814974001383,0.002
"classbodyfont",25,0.000375702563794295,0.002
"classbodysmallfont",3,4.50843076553154e-05,0.002
"classcontent",10,0.000150281025517718,0.002
"classcopyspan",12,0.000180337230621262,0.004
"classdfont",6,9.01686153106309e-05,0.002
"classdmsobodytext",16,0.000240449640828349,0.006
"classdmsonormal",67,0.00100688287096871,0.006
"classdmsotitle",3,4.50843076553154e-05,0.002
"classdtitletdtd",14,0.000210393435724805,0.004
"classes",4,6.01124102070873e-05,0.004
"classfont",3,4.50843076553154e-05,0.002
"classic",2,3.00562051035436e-05,0.002
"classified",10,0.000150281025517718,0.002
"classifieds",3,4.50843076553154e-05,0.002
"classitsimg",4,6.01124102070873e-05,0.004
"classitsits",6,9.01686153106309e-05,0.004
"classmsobodytext",34,0.000510955486760242,0.01
"classmsonormal",34,0.000510955486760242,0.006
"classplain",4,6.01124102070873e-05,0.002
"classplainfontdiv",10,0.000150281025517718,0.002
"classplainoffice",2,3.00562051035436e-05,0.002
"classplainspanfontdiv",2,3.00562051035436e-05,0.002
"classtext",2,3.00562051035436e-05,0.002
"click",119,0.00178834420366085,0.102
"cliecfont",4,6.01124102070873e-05,0.002
"client",28,0.000420786871449611,0.016
"clients",44,0.00066123651227796,0.03
"climax",2,3.00562051035436e-05,0.002
"clinton",3,4.50843076553154e-05,0.002
"close",4,6.01124102070873e-05,0.004
"closet",8,0.000120224820414175,0.004
"closing",3,4.50843076553154e-05,0.002
"clothes",2,3.00562051035436e-05,0.002
"clu",2,3.00562051035436e-05,0.002
"club",6,9.01686153106309e-05,0.006
"cmfont",36,0.000541011691863785,0.008
"cna",30,0.000450843076553154,0.004
"cnas",2,3.00562051035436e-05,0.002
"coach",6,9.01686153106309e-05,0.006
"coachinvest",20,0.000300562051035436,0.004
"coachinvest",12,0.000180337230621262,0.004
"coast",4,6.01124102070873e-05,0.004
"coatings",3,4.50843076553154e-05,0.002
"cocaine",2,3.00562051035436e-05,0.002
"code",20,0.000300562051035436,0.014
"coded",4,6.01124102070873e-05,0.004
"codes",5,7.51405127588591e-05,0.002
"coffee",2,3.00562051035436e-05,0.002
"cognizant",2,3.00562051035436e-05,0.002
"col",4,6.01124102070873e-05,0.002
"coli",2,3.00562051035436e-05,0.002
"coliseum",2,3.00562051035436e-05,0.002
"collapse",37,0.000556039794415557,0.024
"colleagues",8,0.000120224820414175,0.008
"collection",2,3.00562051035436e-05,0.002
"collective",3,4.50843076553154e-05,0.002
"collectors",4,6.01124102070873e-05,0.004
"college",8,0.000120224820414175,0.006
"colonial",6,9.01686153106309e-05,0.002
"colony",6,9.01686153106309e-05,0.002
"color",292,0.00438820594511737,0.092
"colorb",7,0.000105196717862403,0.006
"colorbfont",13,0.000195365333173034,0.006
"colorblack",9,0.000135252922965946,0.008
"colorblackhow",2,3.00562051035436e-05,0.002
"colorblue",2,3.00562051035436e-05,0.002
"colorbthe",2,3.00562051035436e-05,0.002
"colorc",3,4.50843076553154e-05,0.002
"colorcc",7,0.000105196717862403,0.004
"colorccbr",2,3.00562051035436e-05,0.002
"colorccfont",24,0.000360674461242524,0.006
"colorccfree",12,0.000180337230621262,0.006
"colorce",4,6.01124102070873e-05,0.002
"colorcemore",3,4.50843076553154e-05,0.002
"colord",229,0.00344143548435575,0.084
"colorda",2,3.00562051035436e-05,0.002
"colordarkcyan",4,6.01124102070873e-05,0.004
"colordb",6,9.01686153106309e-05,0.002
"colordblack",2,3.00562051035436e-05,0.002
"colordblue",6,9.01686153106309e-05,0.004
"colordc",6,9.01686153106309e-05,0.002
"colordcc",14,0.000210393435724805,0.012
"colordccb",2,3.00562051035436e-05,0.002
"colordccsan",2,3.00562051035436e-05,0.002
"colordeliminates",2,3.00562051035436e-05,0.002
"colordf",9,0.000135252922965946,0.006
"colordfa",8,0.000120224820414175,0.002
"colordff",138,0.00207387815214451,0.06
"colordffeeasy",4,6.01124102070873e-05,0.002
"colordfff",23,0.000345646358690752,0.014
"colordffff",36,0.000541011691863785,0.024
"colordffffcc",4,6.01124102070873e-05,0.004
"colordffffff",120,0.00180337230621262,0.05
"colordfffffffont",5,7.51405127588591e-05,0.002
"colordfffffont",2,3.00562051035436e-05,0.002
"colordfffont",20,0.000300562051035436,0.014
"colordfffontnbspdiv",4,6.01124102070873e-05,0.002
"colordffissued",8,0.000120224820414175,0.004
"colordfont",2,3.00562051035436e-05,0.002
"colordfontbtd",6,9.01686153106309e-05,0.002
"colordtd",2,3.00562051035436e-05,0.002
"colorff",46,0.000691292717381503,0.022
"colorffb",2,3.00562051035436e-05,0.002
"colorffcc",3,4.50843076553154e-05,0.002
"colorffff",10,0.000150281025517718,0.006
"colorffffff",48,0.000721348922485047,0.014
"colorffffffbfont",6,9.01686153106309e-05,0.002
"colorffffffspan",3,4.50843076553154e-05,0.002
"colorfffont",9,0.000135252922965946,0.008
"colorfffontbdiv",4,6.01124102070873e-05,0.002
"colorfffree",4,6.01124102070873e-05,0.002
"colorffmarys",2,3.00562051035436e-05,0.002
"colorffonly",6,9.01686153106309e-05,0.004
"colorfont",51,0.000766433230140362,0.006
"colorfoundmoneyfontbafont",4,6.01124102070873e-05,0.004
"colorgreen",2,3.00562051035436e-05,0.002
"colorlimeimg",32,0.000480899281656698,0.004
"colorlimemore",4,6.01124102070873e-05,0.004
"colormaroon",2,3.00562051035436e-05,0.002
"colorredimg",16,0.000240449640828349,0.002
"colorredmore",2,3.00562051035436e-05,0.002
"colorstarring",3,4.50843076553154e-05,0.002
"colorthere",2,3.00562051035436e-05,0.002
"colorwhitestrongem",4,6.01124102070873e-05,0.004
"colspan",119,0.00178834420366085,0.058
"colspana",30,0.000450843076553154,0.016
"colspand",132,0.00198370953683388,0.068
"colspandbfont",6,9.01686153106309e-05,0.004
"colspandfont",4,6.01124102070873e-05,0.002
"colspandimg",9,0.000135252922965946,0.008
"colspandinput",38,0.000571067896967329,0.026
"colspanimg",29,0.000435814974001383,0.008
"colspanselect",4,6.01124102070873e-05,0.002
"columbia",5,7.51405127588591e-05,0.004
"column",4,6.01124102070873e-05,0.002
"com",17,0.000255477743380121,0.016
"combined",2,3.00562051035436e-05,0.002
"comes",17,0.000255477743380121,0.014
"coming",21,0.000315590153587208,0.014
"command",2,3.00562051035436e-05,0.002
"comment",8,0.000120224820414175,0.002
"comments",7,0.000105196717862403,0.004
"commercial",8,0.000120224820414175,0.006
"commission",34,0.000510955486760242,0.016
"commissionable",2,3.00562051035436e-05,0.002
"commissionbr",6,9.01686153106309e-05,0.004
"commissions",20,0.000300562051035436,0.01
"committee",2,3.00562051035436e-05,0.002
"common",8,0.000120224820414175,0.008
"commonly",3,4.50843076553154e-05,0.002
"commune",4,6.01124102070873e-05,0.004
"communication",58,0.000871629948002765,0.058
"communications",4,6.01124102070873e-05,0.004
"communion",2,3.00562051035436e-05,0.002
"communiquã",2,3.00562051035436e-05,0.002
"community",8,0.000120224820414175,0.002
"compact",4,6.01124102070873e-05,0.002
"companies",50,0.000751405127588591,0.03
"company",132,0.00198370953683388,0.078
"companybr",2,3.00562051035436e-05,0.002
"companys",2,3.00562051035436e-05,0.002
"companysm",2,3.00562051035436e-05,0.002
"comparative",2,3.00562051035436e-05,0.002
"compare",9,0.000135252922965946,0.006
"compared",2,3.00562051035436e-05,0.002
"compatible",4,6.01124102070873e-05,0.004
"compelling",2,3.00562051035436e-05,0.002
"compensated",2,3.00562051035436e-05,0.002
"compensation",7,0.000105196717862403,0.006
"competition",6,9.01686153106309e-05,0.004
"competitive",12,0.000180337230621262,0.006
"compiled",4,6.01124102070873e-05,0.004
"complete",63,0.000946770460761624,0.022
"completely",6,9.01686153106309e-05,0.006
"comprehensive",15,0.000225421538276577,0.008
"compresses",4,6.01124102070873e-05,0.004
"comprised",2,3.00562051035436e-05,0.002
"computer",120,0.00180337230621262,0.068
"computers",2,3.00562051035436e-05,0.002
"computing",2,3.00562051035436e-05,0.002
"con",2,3.00562051035436e-05,0.002
"conceived",2,3.00562051035436e-05,0.002
"concentrated",2,3.00562051035436e-05,0.002
"concept",3,4.50843076553154e-05,0.002
"concepts",2,3.00562051035436e-05,0.002
"concern",2,3.00562051035436e-05,0.002
"concerned",4,6.01124102070873e-05,0.004
"concerns",3,4.50843076553154e-05,0.002
"concluded",6,9.01686153106309e-05,0.006
"concurrents",4,6.01124102070873e-05,0.004
"condemned",4,6.01124102070873e-05,0.002
"condition",2,3.00562051035436e-05,0.002
"conditional",3,4.50843076553154e-05,0.002
"conditions",7,0.000105196717862403,0.004
"conducted",2,3.00562051035436e-05,0.002
"conference",10,0.000150281025517718,0.004
"confidence",10,0.000150281025517718,0.01
"confidential",14,0.000210393435724805,0.014
"confidentiality",6,9.01686153106309e-05,0.006
"confines",2,3.00562051035436e-05,0.002
"confirmation",2,3.00562051035436e-05,0.002
"confiscated",4,6.01124102070873e-05,0.004
"confisticated",2,3.00562051035436e-05,0.002
"conflict",5,7.51405127588591e-05,0.002
"confused",4,6.01124102070873e-05,0.002
"congo",16,0.000240449640828349,0.01
"congratulations",2,3.00562051035436e-05,0.002
"congress",13,0.000195365333173034,0.002
"congressional",5,7.51405127588591e-05,0.002
"conjunction",2,3.00562051035436e-05,0.002
"connaissances",4,6.01124102070873e-05,0.004
"connecting",3,4.50843076553154e-05,0.002
"consequence",3,4.50843076553154e-05,0.002
"consider",2,3.00562051035436e-05,0.002
"consideration",2,3.00562051035436e-05,0.002
"considering",2,3.00562051035436e-05,0.002
"consignment",15,0.000225421538276577,0.006
"consistently",6,9.01686153106309e-05,0.002
"consortium",4,6.01124102070873e-05,0.004
"constant",2,3.00562051035436e-05,0.002
"constitution",13,0.000195365333173034,0.002
"constitutional",4,6.01124102070873e-05,0.002
"constructive",2,3.00562051035436e-05,0.002
"consult",2,3.00562051035436e-05,0.002
"consulting",14,0.000210393435724805,0.01
"consumer",2,3.00562051035436e-05,0.002
"contact",77,0.00115716389648643,0.052
"contactez",4,6.01124102070873e-05,0.004
"contacts",3,4.50843076553154e-05,0.002
"contain",2,3.00562051035436e-05,0.002
"contained",6,9.01686153106309e-05,0.006
"container",4,6.01124102070873e-05,0.002
"contains",49,0.000736377025036819,0.01
"contemplativeness",2,3.00562051035436e-05,0.002
"content",23,0.000345646358690752,0.006
"contentdtexthtmlcharsetdiso",3,4.50843076553154e-05,0.002
"contentfontfontfontp",2,3.00562051035436e-05,0.002
"contentmicrosoft",2,3.00562051035436e-05,0.002
"contents",5,7.51405127588591e-05,0.004
"contenttexthtml",2,3.00562051035436e-05,0.002
"contenttransferencoding",108,0.00162303507559136,0.106
"contenttype",127,0.00190856902407502,0.122
"continental",4,6.01124102070873e-05,0.002
"continual",2,3.00562051035436e-05,0.002
"continually",2,3.00562051035436e-05,0.002
"continue",32,0.000480899281656698,0.022
"continued",4,6.01124102070873e-05,0.002
"contract",20,0.000300562051035436,0.012
"contracted",6,9.01686153106309e-05,0.006
"contractor",2,3.00562051035436e-05,0.002
"contractors",2,3.00562051035436e-05,0.002
"contracts",19,0.000285533948483664,0.012
"contractual",2,3.00562051035436e-05,0.002
"contrary",7,0.000105196717862403,0.002
"contrat",4,6.01124102070873e-05,0.004
"contravention",2,3.00562051035436e-05,0.002
"contributions",2,3.00562051035436e-05,0.002
"control",25,0.000375702563794295,0.022
"controlled",6,9.01686153106309e-05,0.006
"convenience",4,6.01124102070873e-05,0.004
"conveniently",4,6.01124102070873e-05,0.004
"convention",2,3.00562051035436e-05,0.002
"conventions",2,3.00562051035436e-05,0.002
