"term","frequency","density","occurrence"
"relational",2,9.41132182014964e-05,0.002
"relationship",4,0.000188226436402993,0.004
"relationships",13,0.000611735918309727,0.01
"relay",2,9.41132182014964e-05,0.002
"release",18,0.000847018963813468,0.012
"released",4,0.000188226436402993,0.004
"reliability",2,9.41132182014964e-05,0.002
"reliable",4,0.000188226436402993,0.004
"remains",2,9.41132182014964e-05,0.002
"remembered",3,0.000141169827302245,0.002
"remind",2,9.41132182014964e-05,0.002
"remote",4,0.000188226436402993,0.004
"remove",6,0.000282339654604489,0.004
"removed",2,9.41132182014964e-05,0.002
"renaud",2,9.41132182014964e-05,0.002
"rendering",5,0.000235283045503741,0.004
"rental",2,9.41132182014964e-05,0.002
"reopen",2,9.41132182014964e-05,0.002
"reopening",2,9.41132182014964e-05,0.002
"replaced",4,0.000188226436402993,0.004
"report",18,0.000847018963813468,0.006
"reported",11,0.00051762270010823,0.008
"reporting",2,9.41132182014964e-05,0.002
"reports",8,0.000376452872805986,0.006
"repository",4,0.000188226436402993,0.004
"representative",2,9.41132182014964e-05,0.002
"reproduction",2,9.41132182014964e-05,0.002
"republican",5,0.000235283045503741,0.004
"republicans",2,9.41132182014964e-05,0.002
"reputation",4,0.000188226436402993,0.002
"requested",2,9.41132182014964e-05,0.002
"require",2,9.41132182014964e-05,0.002
"required",6,0.000282339654604489,0.002
"requiredpp",5,0.000235283045503741,0.002
"requirement",2,9.41132182014964e-05,0.002
"requirements",2,9.41132182014964e-05,0.002
"requires",7,0.000329396263705237,0.006
"research",16,0.000752905745611971,0.008
"researchers",5,0.000235283045503741,0.004
"reseating",2,9.41132182014964e-05,0.002
"resolution",8,0.000376452872805986,0.004
"resort",3,0.000141169827302245,0.002
"respect",6,0.000282339654604489,0.006
"respiratory",2,9.41132182014964e-05,0.002
"responded",2,9.41132182014964e-05,0.002
"response",2,9.41132182014964e-05,0.002
"responsible",7,0.000329396263705237,0.006
"restaurant",4,0.000188226436402993,0.004
"result",3,0.000141169827302245,0.002
"resulted",2,9.41132182014964e-05,0.002
"resulting",2,9.41132182014964e-05,0.002
"results",3,0.000141169827302245,0.002
"retailers",4,0.000188226436402993,0.002
"return",6,0.000282339654604489,0.004
"reuse",2,9.41132182014964e-05,0.002
"reuters",7,0.000329396263705237,0.004
"revealed",4,0.000188226436402993,0.004
"reverse",4,0.000188226436402993,0.004
"review",2,9.41132182014964e-05,0.002
"revisions",4,0.000188226436402993,0.002
"reza",3,0.000141169827302245,0.002
"rhetorical",3,0.000141169827302245,0.002
"rhyming",3,0.000141169827302245,0.002
"riaa",4,0.000188226436402993,0.004
"rich",2,9.41132182014964e-05,0.002
"richards",2,9.41132182014964e-05,0.002
"rick",4,0.000188226436402993,0.004
"rider",2,9.41132182014964e-05,0.002
"rights",18,0.000847018963813468,0.008
"ring",3,0.000141169827302245,0.002
"rise",2,9.41132182014964e-05,0.002
"risk",5,0.000235283045503741,0.004
"rivalry",2,9.41132182014964e-05,0.002
"rivals",2,9.41132182014964e-05,0.002
"road",4,0.000188226436402993,0.004
"rob",16,0.000752905745611971,0.008
"robert",13,0.000611735918309727,0.006
"roberts",2,9.41132182014964e-05,0.002
"robin",2,9.41132182014964e-05,0.002
"rock",2,9.41132182014964e-05,0.002
"rocks",2,9.41132182014964e-05,0.002
"rocky",2,9.41132182014964e-05,0.002
"roi",3,0.000141169827302245,0.002
"rojas",2,9.41132182014964e-05,0.002
"rojinsky",4,0.000188226436402993,0.002
"role",2,9.41132182014964e-05,0.002
"roman",4,0.000188226436402993,0.004
"roongthip",10,0.000470566091007482,0.004
"root",15,0.000705849136511223,0.012
"rootcanarsietmp",7,0.000329396263705237,0.002
"rootdevhda",2,9.41132182014964e-05,0.002
"rosso",2,9.41132182014964e-05,0.002
"rotting",2,9.41132182014964e-05,0.002
"rouge",2,9.41132182014964e-05,0.002
"roughly",5,0.000235283045503741,0.004
"route",4,0.000188226436402993,0.004
"router",10,0.000470566091007482,0.008
"routing",4,0.000188226436402993,0.004
"rowan",2,9.41132182014964e-05,0.002
"rpm",30,0.00141169827302245,0.02
"rpmbuild",2,9.41132182014964e-05,0.002
"rpmlibcompressedfilenames",2,9.41132182014964e-05,0.002
"rpmlibpayloadfileshaveprefix",2,9.41132182014964e-05,0.002
"rpms",5,0.000235283045503741,0.004
"rspca",3,0.000141169827302245,0.002
"ruble",2,9.41132182014964e-05,0.002
"ruins",2,9.41132182014964e-05,0.002
"rule",5,0.000235283045503741,0.004
"rules",3,0.000141169827302245,0.002
"ruling",4,0.000188226436402993,0.002
"rulingbr",2,9.41132182014964e-05,0.002
"run",54,0.0025410568914404,0.038
"running",14,0.000658792527410475,0.012
"runs",4,0.000188226436402993,0.004
"rupert",2,9.41132182014964e-05,0.002
"rush",2,9.41132182014964e-05,0.002
"russell",2,9.41132182014964e-05,0.002
"russia",4,0.000188226436402993,0.002
"russian",9,0.000423509481906734,0.002
"russians",2,9.41132182014964e-05,0.002
"ryanair",5,0.000235283045503741,0.002
"safety",5,0.000235283045503741,0.004
"sale",12,0.000564679309208978,0.006
"sales",5,0.000235283045503741,0.004
"salvati",9,0.000423509481906734,0.002
"salvatis",2,9.41132182014964e-05,0.002
"samburu",2,9.41132182014964e-05,0.002
"samizdat",2,9.41132182014964e-05,0.002
"san",5,0.000235283045503741,0.004
"sand",2,9.41132182014964e-05,0.002
"sandoval",8,0.000376452872805986,0.002
"sat",5,0.000235283045503741,0.002
"satellite",8,0.000376452872805986,0.002
"satellitetv",2,9.41132182014964e-05,0.002
"saturation",2,9.41132182014964e-05,0.002
"saudi",2,9.41132182014964e-05,0.002
"savannah",3,0.000141169827302245,0.002
"save",15,0.000705849136511223,0.01
"savviest",2,9.41132182014964e-05,0.002
"saying",14,0.000658792527410475,0.014
"sbc",2,9.41132182014964e-05,0.002
"scalable",2,9.41132182014964e-05,0.002
"scam",3,0.000141169827302245,0.002
"scandals",3,0.000141169827302245,0.002
"scanner",3,0.000141169827302245,0.002
"scene",4,0.000188226436402993,0.004
"scheduled",2,9.41132182014964e-05,0.002
"schifter",3,0.000141169827302245,0.002
"school",4,0.000188226436402993,0.004
"schooling",2,9.41132182014964e-05,0.002
"schröder",2,9.41132182014964e-05,0.002
"schuman",5,0.000235283045503741,0.004
"schwarzula",2,9.41132182014964e-05,0.002
"science",14,0.000658792527410475,0.002
"sciences",4,0.000188226436402993,0.004
"scientific",2,9.41132182014964e-05,0.002
"scissors",7,0.000329396263705237,0.002
"score",4,0.000188226436402993,0.002
"scores",3,0.000141169827302245,0.002
"scoring",2,9.41132182014964e-05,0.002
"scott",2,9.41132182014964e-05,0.002
"scottish",2,9.41132182014964e-05,0.002
"screen",2,9.41132182014964e-05,0.002
"script",2,9.41132182014964e-05,0.002
"sculptures",3,0.000141169827302245,0.002
"sdl",3,0.000141169827302245,0.002
"sdlimage",2,9.41132182014964e-05,0.002
"search",2,9.41132182014964e-05,0.002
"seattle",2,9.41132182014964e-05,0.002
"sebolds",2,9.41132182014964e-05,0.002
"secondary",8,0.000376452872805986,0.008
"secrecy",2,9.41132182014964e-05,0.002
"secret",13,0.000611735918309727,0.008
"secretary",4,0.000188226436402993,0.004
"section",7,0.000329396263705237,0.004
"secure",2,9.41132182014964e-05,0.002
"security",44,0.00207049080043292,0.016
"sed",3,0.000141169827302245,0.002
"sedit",2,9.41132182014964e-05,0.002
"seeing",2,9.41132182014964e-05,0.002
"seek",2,9.41132182014964e-05,0.002
"seeleck",3,0.000141169827302245,0.002
"seelecks",6,0.000282339654604489,0.002
"seen",4,0.000188226436402993,0.004
"seized",2,9.41132182014964e-05,0.002
"seldom",4,0.000188226436402993,0.004
"select",11,0.00051762270010823,0.008
"self",2,9.41132182014964e-05,0.002
"selfcentered",4,0.000188226436402993,0.004
"sell",12,0.000564679309208978,0.008
"sellers",2,9.41132182014964e-05,0.002
"selling",8,0.000376452872805986,0.008
"semantic",2,9.41132182014964e-05,0.002
"semaphore",3,0.000141169827302245,0.002
"semaphores",5,0.000235283045503741,0.002
"semiconductor",4,0.000188226436402993,0.002
"semop",4,0.000188226436402993,0.002
"senate",6,0.000282339654604489,0.004
"send",24,0.00112935861841796,0.024
"senders",4,0.000188226436402993,0.004
"sending",11,0.00051762270010823,0.008
"sendmail",3,0.000141169827302245,0.002
"sense",4,0.000188226436402993,0.004
"senses",5,0.000235283045503741,0.004
"sent",18,0.000847018963813468,0.014
"sentenced",2,9.41132182014964e-05,0.002
"sentences",2,9.41132182014964e-05,0.002
"sep",24,0.00112935861841796,0.02
"separate",2,9.41132182014964e-05,0.002
"september",22,0.00103524540021646,0.018
"sequence",12,0.000564679309208978,0.006
"sequences",3,0.000141169827302245,0.002
"serial",16,0.000752905745611971,0.008
"serious",6,0.000282339654604489,0.006
"served",3,0.000141169827302245,0.002
"server",28,0.00131758505482095,0.024
"servera",2,9.41132182014964e-05,0.002
"servers",13,0.000611735918309727,0.01
"serves",2,9.41132182014964e-05,0.002
"service",28,0.00131758505482095,0.018
"services",20,0.000941132182014964,0.014
"set",36,0.00169403792762694,0.026
"sets",2,9.41132182014964e-05,0.002
"settle",2,9.41132182014964e-05,0.002
"setup",3,0.000141169827302245,0.002
"sex",21,0.000988188791115712,0.018
"sexier",4,0.000188226436402993,0.004
"sexuality",4,0.000188226436402993,0.002
"sgi",2,9.41132182014964e-05,0.002
"shamans",2,9.41132182014964e-05,0.002
"share",10,0.000470566091007482,0.006
"shared",4,0.000188226436402993,0.004
"shareholders",2,9.41132182014964e-05,0.002
"shavell",10,0.000470566091007482,0.008
"sheikh",2,9.41132182014964e-05,0.002
"shell",2,9.41132182014964e-05,0.002
"sherman",2,9.41132182014964e-05,0.002
"shes",3,0.000141169827302245,0.002
"shirley",2,9.41132182014964e-05,0.002
"shit",2,9.41132182014964e-05,0.002
"shoot",2,9.41132182014964e-05,0.002
"shooting",2,9.41132182014964e-05,0.002
"shop",2,9.41132182014964e-05,0.002
"shopper",3,0.000141169827302245,0.002
"shops",2,9.41132182014964e-05,0.002
"short",2,9.41132182014964e-05,0.002
"shortage",2,9.41132182014964e-05,0.002
"shot",5,0.000235283045503741,0.004
"shown",2,9.41132182014964e-05,0.002
"shroyre",2,9.41132182014964e-05,0.002
"shut",6,0.000282339654604489,0.006
"shutdown",5,0.000235283045503741,0.002
"sic",8,0.000376452872805986,0.004
"siegel",5,0.000235283045503741,0.002
"sienas",3,0.000141169827302245,0.002
"sig",2,9.41132182014964e-05,0.002
"sighting",3,0.000141169827302245,0.002
"sightings",7,0.000329396263705237,0.004
"sigishoara",6,0.000282339654604489,0.002
"sigma",20,0.000941132182014964,0.004
"sigmas",2,9.41132182014964e-05,0.002
"sign",2,9.41132182014964e-05,0.002
"signal",14,0.000658792527410475,0.008
"signals",8,0.000376452872805986,0.004
"signature",28,0.00131758505482095,0.026
"signatures",2,9.41132182014964e-05,0.002
"signed",2,9.41132182014964e-05,0.002
"sigs",2,9.41132182014964e-05,0.002
"silicon",2,9.41132182014964e-05,0.002
"silly",7,0.000329396263705237,0.004
"similar",10,0.000470566091007482,0.008
"simon",2,9.41132182014964e-05,0.002
"simple",8,0.000376452872805986,0.004
"simpler",2,9.41132182014964e-05,0.002
"simply",4,0.000188226436402993,0.004
"single",5,0.000235283045503741,0.004
"singleparented",6,0.000282339654604489,0.006
"singles",4,0.000188226436402993,0.004
"siobhan",4,0.000188226436402993,0.002
"sit",2,9.41132182014964e-05,0.002
"sitaker",4,0.000188226436402993,0.004
"site",16,0.000752905745611971,0.012
"sites",16,0.000752905745611971,0.008
"sithim",2,9.41132182014964e-05,0.002
"sitting",2,9.41132182014964e-05,0.002
"situation",2,9.41132182014964e-05,0.002
"six",9,0.000423509481906734,0.008
"siyeyi",3,0.000141169827302245,0.002
"size",31,0.00145875488212319,0.008
"sizeb",5,0.000235283045503741,0.002
"sizebrfont",2,9.41132182014964e-05,0.002
"sizedfontnbspdiv",5,0.000235283045503741,0.002
"sizefont",4,0.000188226436402993,0.002
"sizestrongsponsorstrongfontfont",3,0.000141169827302245,0.002
"sky",10,0.000470566091007482,0.006
"skywriter",2,9.41132182014964e-05,0.002
"slackware",2,9.41132182014964e-05,0.002
"slang",3,0.000141169827302245,0.002
"slate",4,0.000188226436402993,0.002
"sleeps",2,9.41132182014964e-05,0.002
"slice",2,9.41132182014964e-05,0.002
"slick",2,9.41132182014964e-05,0.002
"slifcak",2,9.41132182014964e-05,0.002
"slogans",2,9.41132182014964e-05,0.002
"slow",2,9.41132182014964e-05,0.002
"smoking",2,9.41132182014964e-05,0.002
"smoothly",2,9.41132182014964e-05,0.002
"sms",12,0.000564679309208978,0.008
"sniffer",3,0.000141169827302245,0.002
"snip",14,0.000658792527410475,0.008
"snosoft",2,9.41132182014964e-05,0.002
"social",4,0.000188226436402993,0.004
"socialism",15,0.000705849136511223,0.006
"socialist",6,0.000282339654604489,0.006
"society",21,0.000988188791115712,0.012
"socket",2,9.41132182014964e-05,0.002
"socks",6,0.000282339654604489,0.004
"software",45,0.00211754740953367,0.024
"soham",2,9.41132182014964e-05,0.002
"solaris",28,0.00131758505482095,0.018
"sold",3,0.000141169827302245,0.002
"soldiers",2,9.41132182014964e-05,0.002
"solitary",4,0.000188226436402993,0.002
"solution",2,9.41132182014964e-05,0.002
"solutions",2,9.41132182014964e-05,0.002
"solve",8,0.000376452872805986,0.006
"solved",4,0.000188226436402993,0.004
"solving",2,9.41132182014964e-05,0.002
"somehow",2,9.41132182014964e-05,0.002
"sometimes",26,0.00122347183661945,0.018
"somewhat",2,9.41132182014964e-05,0.002
"son",4,0.000188226436402993,0.004
"song",3,0.000141169827302245,0.002
"songs",2,9.41132182014964e-05,0.002
"sony",8,0.000376452872805986,0.004
"soon",6,0.000282339654604489,0.006
"sooner",2,9.41132182014964e-05,0.002
"sort",6,0.000282339654604489,0.006
"soto",6,0.000282339654604489,0.006
"sound",4,0.000188226436402993,0.002
"soundc",4,0.000188226436402993,0.002
"source",19,0.000894075572914216,0.014
"sources",4,0.000188226436402993,0.004
"south",7,0.000329396263705237,0.006
"southern",2,9.41132182014964e-05,0.002
"southwest",3,0.000141169827302245,0.002
"sovereignty",3,0.000141169827302245,0.002
"space",4,0.000188226436402993,0.004
"spam",28,0.00131758505482095,0.014
"spamassassin",5,0.000235283045503741,0.004
"spammers",4,0.000188226436402993,0.002
"sparc",4,0.000188226436402993,0.004
"spec",17,0.000799962354712719,0.012
"specfile",2,9.41132182014964e-05,0.002
"special",2,9.41132182014964e-05,0.002
"specialised",2,9.41132182014964e-05,0.002
"species",5,0.000235283045503741,0.004
"specifically",4,0.000188226436402993,0.004
"specification",2,9.41132182014964e-05,0.002
"specify",2,9.41132182014964e-05,0.002
"spectrum",4,0.000188226436402993,0.004
"speculation",2,9.41132182014964e-05,0.002
"speech",8,0.000376452872805986,0.006
"speeches",2,9.41132182014964e-05,0.002
"speed",10,0.000470566091007482,0.006
"speeds",5,0.000235283045503741,0.002
"speedtouch",2,9.41132182014964e-05,0.002
"spend",5,0.000235283045503741,0.004
"spending",7,0.000329396263705237,0.006
"spent",4,0.000188226436402993,0.004
"spider",7,0.000329396263705237,0.006
"spiderman",5,0.000235283045503741,0.004
"spidey",9,0.000423509481906734,0.004
"spilling",2,9.41132182014964e-05,0.002
"spoken",2,9.41132182014964e-05,0.002
"spokesman",9,0.000423509481906734,0.006
"sponsor",2,9.41132182014964e-05,0.002
"spot",2,9.41132182014964e-05,0.002
"spotted",2,9.41132182014964e-05,0.002
"sprint",6,0.000282339654604489,0.006
"sql",4,0.000188226436402993,0.004
"srchttpwwwimakenewscomeletraemptygif",4,0.000188226436402993,0.002
"srclist",3,0.000141169827302245,0.002
"srpm",2,9.41132182014964e-05,0.002
"staff",2,9.41132182014964e-05,0.002
"stage",2,9.41132182014964e-05,0.002
"stake",4,0.000188226436402993,0.002
"stakes",3,0.000141169827302245,0.002
"stalin",2,9.41132182014964e-05,0.002
"stand",4,0.000188226436402993,0.004
"standard",11,0.00051762270010823,0.01
"standards",4,0.000188226436402993,0.004
"star",2,9.41132182014964e-05,0.002
"starlet",2,9.41132182014964e-05,0.002
"start",13,0.000611735918309727,0.01
"started",8,0.000376452872805986,0.008
"statement",4,0.000188226436402993,0.004
"static",4,0.000188226436402993,0.004
"stats",2,9.41132182014964e-05,0.002
"statues",5,0.000235283045503741,0.002
"status",4,0.000188226436402993,0.004
"stay",2,9.41132182014964e-05,0.002
"stdin",3,0.000141169827302245,0.002
"stealing",6,0.000282339654604489,0.006
"steep",2,9.41132182014964e-05,0.002
"step",7,0.000329396263705237,0.004
"stephane",2,9.41132182014964e-05,0.002
"stephen",2,9.41132182014964e-05,0.002
"stepped",4,0.000188226436402993,0.002
"steve",2,9.41132182014964e-05,0.002
"stewart",2,9.41132182014964e-05,0.002
"stick",2,9.41132182014964e-05,0.002
"stickers",2,9.41132182014964e-05,0.002
"stiglitz",6,0.000282339654604489,0.006
"stipule",2,9.41132182014964e-05,0.002
"stock",7,0.000329396263705237,0.004
"stockholm",2,9.41132182014964e-05,0.002
"stocks",7,0.000329396263705237,0.006
"stolen",2,9.41132182014964e-05,0.002
"stop",2,9.41132182014964e-05,0.002
"stoppage",2,9.41132182014964e-05,0.002
"stories",3,0.000141169827302245,0.002
"story",12,0.000564679309208978,0.008
"str",3,0.000141169827302245,0.002
"straight",3,0.000141169827302245,0.002
"stream",4,0.000188226436402993,0.004
"street",10,0.000470566091007482,0.01
"strength",8,0.000376452872805986,0.004
"stretch",2,9.41132182014964e-05,0.002
"strict",2,9.41132182014964e-05,0.002
"structure",3,0.000141169827302245,0.002
"student",2,9.41132182014964e-05,0.002
"students",5,0.000235283045503741,0.002
"studies",3,0.000141169827302245,0.002
"study",10,0.000470566091007482,0.008
"stuff",32,0.00150581149122394,0.022
"stuffed",2,9.41132182014964e-05,0.002
"stupid",9,0.000423509481906734,0.006
"style",10,0.000470566091007482,0.002
"styles",4,0.000188226436402993,0.002
"subject",47,0.00221166062773517,0.04
"submissive",2,9.41132182014964e-05,0.002
"subscribe",2,9.41132182014964e-05,0.002
"subscriber",2,9.41132182014964e-05,0.002
"subscription",17,0.000799962354712719,0.002
"subsection",7,0.000329396263705237,0.002
"substantially",2,9.41132182014964e-05,0.002
"subtle",2,9.41132182014964e-05,0.002
"succeeded",2,9.41132182014964e-05,0.002
"success",4,0.000188226436402993,0.004
"successful",6,0.000282339654604489,0.004
"successive",4,0.000188226436402993,0.004
"succumbed",2,9.41132182014964e-05,0.002
"suck",6,0.000282339654604489,0.006
"sugar",2,9.41132182014964e-05,0.002
"suing",2,9.41132182014964e-05,0.002
"suite",2,9.41132182014964e-05,0.002
"sulfur",3,0.000141169827302245,0.002
"sum",2,9.41132182014964e-05,0.002
"summary",2,9.41132182014964e-05,0.002
"summer",3,0.000141169827302245,0.002
"sums",2,9.41132182014964e-05,0.002
"sun",21,0.000988188791115712,0.016
"sunbather",2,9.41132182014964e-05,0.002
"sunil",2,9.41132182014964e-05,0.002
"suns",4,0.000188226436402993,0.004
"super",2,9.41132182014964e-05,0.002
"supervisor",2,9.41132182014964e-05,0.002
"supplies",2,9.41132182014964e-05,0.002
"support",18,0.000847018963813468,0.018
"supporters",2,9.41132182014964e-05,0.002
"supports",2,9.41132182014964e-05,0.002
"supposed",6,0.000282339654604489,0.002
"supposedly",2,9.41132182014964e-05,0.002
"surface",3,0.000141169827302245,0.002
"susceptible",2,9.41132182014964e-05,0.002
"suse",6,0.000282339654604489,0.004
"swallow",2,9.41132182014964e-05,0.002
"swap",10,0.000470566091007482,0.004
"swapping",3,0.000141169827302245,0.002
"sweden",5,0.000235283045503741,0.004
"swedes",2,9.41132182014964e-05,0.002
"swedish",3,0.000141169827302245,0.002
"switch",3,0.000141169827302245,0.002
"switchboard",2,9.41132182014964e-05,0.002
"switched",2,9.41132182014964e-05,0.002
"switzerland",2,9.41132182014964e-05,0.002
"syncronisation",3,0.000141169827302245,0.002
"syndicates",2,9.41132182014964e-05,0.002
"synthetics",2,9.41132182014964e-05,0.002
"system",57,0.00268222671874265,0.046
"systems",10,0.000470566091007482,0.01
"table",43,0.00202343419133217,0.002
"tablediv",2,9.41132182014964e-05,0.002
"tactical",2,9.41132182014964e-05,0.002
"tafthartley",12,0.000564679309208978,0.002
"tag",2,9.41132182014964e-05,0.002
"tail",4,0.000188226436402993,0.004
"takes",4,0.000188226436402993,0.004
"taking",8,0.000376452872805986,0.008
"talent",2,9.41132182014964e-05,0.002
"talented",2,9.41132182014964e-05,0.002
"talents",2,9.41132182014964e-05,0.002
"talk",13,0.000611735918309727,0.01
"talked",2,9.41132182014964e-05,0.002
"talking",8,0.000376452872805986,0.008
"talks",5,0.000235283045503741,0.004
"tall",2,9.41132182014964e-05,0.002
"taller",2,9.41132182014964e-05,0.002
"tapes",2,9.41132182014964e-05,0.002
"tar",4,0.000188226436402993,0.004
"tarballs",3,0.000141169827302245,0.002
"target",5,0.000235283045503741,0.004
"targeted",2,9.41132182014964e-05,0.002
"targets",3,0.000141169827302245,0.002
"task",2,9.41132182014964e-05,0.002
"tatum",15,0.000705849136511223,0.006
"tauber",2,9.41132182014964e-05,0.002
"taught",2,9.41132182014964e-05,0.002
"taxes",6,0.000282339654604489,0.004
"tdtr",14,0.000658792527410475,0.002
"tdtrtable",18,0.000847018963813468,0.002
"tdtrtabletable",2,9.41132182014964e-05,0.002
"tea",2,9.41132182014964e-05,0.002
"teacher",2,9.41132182014964e-05,0.002
"teaching",2,9.41132182014964e-05,0.002
"team",2,9.41132182014964e-05,0.002
"tech",6,0.000282339654604489,0.004
"technical",4,0.000188226436402993,0.004
"technologies",4,0.000188226436402993,0.004
"technology",21,0.000988188791115712,0.014
"tecnolfgica",2,9.41132182014964e-05,0.002
"telecom",19,0.000894075572914216,0.002
"telecommunications",6,0.000282339654604489,0.002
"telephone",5,0.000235283045503741,0.002
"television",7,0.000329396263705237,0.004
"tell",8,0.000376452872805986,0.008
"telling",2,9.41132182014964e-05,0.002
"temperatures",2,9.41132182014964e-05,0.002
"temple",12,0.000564679309208978,0.006
"ten",6,0.000282339654604489,0.006
"tendons",2,9.41132182014964e-05,0.002
"tensile",4,0.000188226436402993,0.002
"term",4,0.000188226436402993,0.004
"terms",4,0.000188226436402993,0.004
"terninary",4,0.000188226436402993,0.004
"terrorism",2,9.41132182014964e-05,0.002
"terry",2,9.41132182014964e-05,0.002
"test",2,9.41132182014964e-05,0.002
"texas",48,0.00225871723683591,0.004
"text",19,0.000894075572914216,0.012
"textbased",2,9.41132182014964e-05,0.002
"textinfil",2,9.41132182014964e-05,0.002
"textoutfil",2,9.41132182014964e-05,0.002
"textplain",4,0.000188226436402993,0.004
"thai",20,0.000941132182014964,0.004
"thailand",14,0.000658792527410475,0.004
"thank",4,0.000188226436402993,0.004
"thanks",9,0.000423509481906734,0.008
"thats",41,0.00192932097313068,0.034
"theft",2,9.41132182014964e-05,0.002
"theme",2,9.41132182014964e-05,0.002
"theory",2,9.41132182014964e-05,0.002
"theres",20,0.000941132182014964,0.014
"thestreetcom",4,0.000188226436402993,0.002
"theyd",2,9.41132182014964e-05,0.002
"theyll",4,0.000188226436402993,0.004
"theyre",2,9.41132182014964e-05,0.002
"theyve",2,9.41132182014964e-05,0.002
"thiel",4,0.000188226436402993,0.002
"thinkers",2,9.41132182014964e-05,0.002
"thinking",3,0.000141169827302245,0.002
"third",6,0.000282339654604489,0.006
"thirdparty",2,9.41132182014964e-05,0.002
"thirty",2,9.41132182014964e-05,0.002
"thom",3,0.000141169827302245,0.002
"thompson",2,9.41132182014964e-05,0.002
"thong",2,9.41132182014964e-05,0.002
"thousand",6,0.000282339654604489,0.006
"thousands",4,0.000188226436402993,0.004
"threads",6,0.000282339654604489,0.006
"threat",4,0.000188226436402993,0.004
"threatens",2,9.41132182014964e-05,0.002
"threats",2,9.41132182014964e-05,0.002
"threemember",2,9.41132182014964e-05,0.002
"threshold",3,0.000141169827302245,0.002
"throughout",2,9.41132182014964e-05,0.002
"thu",9,0.000423509481906734,0.008
"thugs",7,0.000329396263705237,0.002
"thursday",2,9.41132182014964e-05,0.002
"ticket",2,9.41132182014964e-05,0.002
"tier",2,9.41132182014964e-05,0.002
"tightened",2,9.41132182014964e-05,0.002
"timbit",2,9.41132182014964e-05,0.002
"time",91,0.00428215142816809,0.064
"timely",2,9.41132182014964e-05,0.002
"times",34,0.00159992470942544,0.022
"timesbr",2,9.41132182014964e-05,0.002
"timet",3,0.000141169827302245,0.002
"tip",2,9.41132182014964e-05,0.002
"tips",6,0.000282339654604489,0.004
"title",5,0.000235283045503741,0.004
"tivo",2,9.41132182014964e-05,0.002
"todays",2,9.41132182014964e-05,0.002
"toddler",8,0.000376452872805986,0.006
"toilet",3,0.000141169827302245,0.002
"tokyo",2,9.41132182014964e-05,0.002
"told",17,0.000799962354712719,0.016
"tolerate",2,9.41132182014964e-05,0.002
"tom",2,9.41132182014964e-05,0.002
"tony",12,0.000564679309208978,0.012
"toolbox",6,0.000282339654604489,0.004
"top",6,0.000282339654604489,0.006
"topless",4,0.000188226436402993,0.004
"toronto",3,0.000141169827302245,0.002
"totally",8,0.000376452872805986,0.008
"toubon",2,9.41132182014964e-05,0.002
"tougher",2,9.41132182014964e-05,0.002
"touppersubstrstr",2,9.41132182014964e-05,0.002
"town",6,0.000282339654604489,0.006
"traffic",12,0.000564679309208978,0.01
"transaction",2,9.41132182014964e-05,0.002
"transcripts",3,0.000141169827302245,0.002
"transfer",4,0.000188226436402993,0.004
"translates",3,0.000141169827302245,0.002
"translation",4,0.000188226436402993,0.002
"translations",6,0.000282339654604489,0.004
"translator",5,0.000235283045503741,0.002
"transmitted",3,0.000141169827302245,0.002
"trend",2,9.41132182014964e-05,0.002
"trial",6,0.000282339654604489,0.004
"trials",2,9.41132182014964e-05,0.002
"tricky",2,9.41132182014964e-05,0.002
"tried",9,0.000423509481906734,0.008
"trigger",2,9.41132182014964e-05,0.002
"trillian",4,0.000188226436402993,0.002
"trip",2,9.41132182014964e-05,0.002
"trivial",16,0.000752905745611971,0.012
"trouble",9,0.000423509481906734,0.008
"troubled",4,0.000188226436402993,0.002
"trtd",25,0.0011764152275187,0.002
"truck",6,0.000282339654604489,0.004
"trucks",6,0.000282339654604489,0.002
"true",20,0.000941132182014964,0.018
"truly",2,9.41132182014964e-05,0.002
"truncate",2,9.41132182014964e-05,0.002
"trust",2,9.41132182014964e-05,0.002
"trusted",4,0.000188226436402993,0.004
"try",16,0.000752905745611971,0.014
"trying",15,0.000705849136511223,0.014
"tue",2,9.41132182014964e-05,0.002
"tuesday",13,0.000611735918309727,0.01
"tulumweni",2,9.41132182014964e-05,0.002
"tumor",2,9.41132182014964e-05,0.002
"turnaround",2,9.41132182014964e-05,0.002
"twenty",2,9.41132182014964e-05,0.002
"twice",2,9.41132182014964e-05,0.002
"twothirds",2,9.41132182014964e-05,0.002
"type",8,0.000376452872805986,0.008
"typehidden",5,0.000235283045503741,0.002
"typeradio",2,9.41132182014964e-05,0.002
"typetextcss",5,0.000235283045503741,0.002
"typically",2,9.41132182014964e-05,0.002
"typing",2,9.41132182014964e-05,0.002
"ubiquitous",2,9.41132182014964e-05,0.002
"ucc",3,0.000141169827302245,0.002
"ucdsnmpdevel",4,0.000188226436402993,0.004
"ucdsnmputils",4,0.000188226436402993,0.004
"uci",3,0.000141169827302245,0.002
"ucis",2,9.41132182014964e-05,0.002
"udhay",3,0.000141169827302245,0.002
"uffington",3,0.000141169827302245,0.002
"ukp",2,9.41132182014964e-05,0.002
"ukraine",2,9.41132182014964e-05,0.002
"ulises",2,9.41132182014964e-05,0.002
"ultrawideband",2,9.41132182014964e-05,0.002
"unbiased",2,9.41132182014964e-05,0.002
"uncertainties",2,9.41132182014964e-05,0.002
