"term","frequency","density","occurrence"
"ghfrkqcamfvklhvgpdrvtkddguiaatzmkngufqmsagindshsttlaoxzcbpabiak",1,7.20284656496247e-06,0.002
"ghhxzkqrererqqxzawidvwydmdojopyjsxpqgtssvgfzqmqejauqycztgchrqeqh",1,7.20284656496247e-06,0.002
"ghirkdmayxzaaaaqaebtdbelpaepagiscffhvceaytccgsetugeramshofzlkzjec",1,7.20284656496247e-06,0.002
"ghjecdeefitodshwktcgtozeiwnbbcszrcaqsqrmggnqwsmfworsfkairciejcpfra",1,7.20284656496247e-06,0.002
"ghktqaagamalklxiulmaavpyijnsjcahytsobtsimtlhtrdfsxumnvjkju",1,7.20284656496247e-06,0.002
"ghmedkhpmslzjuwwqyqfkegbmedkabmbheylaplalofsnnwkkghelyphtse",1,7.20284656496247e-06,0.002
"ghnkljiorjyirpgtrcwbyskktvfdisxhccwvtewzzesrqadkrjwuvnbsjkotphlvkgpe",1,7.20284656496247e-06,0.002
"ghostffffff",5,3.60142328248124e-05,0.01
"ghtbfuuobtoonvcqumfeqgakzhusfkdqluxworppyoulkvwhastgbjxwez",1,7.20284656496247e-06,0.002
"ghvgivfaamwonraaymaglgalbwhgxhajdahsvyumatcqyewcgyczkwrbwygfgert",1,7.20284656496247e-06,0.002
"ghvituvxicaxhimivdhxgjglqwratdzaiekklxlsjannttvoutkgkdxysbnajaamimkmdezh",1,7.20284656496247e-06,0.002
"ghwulwjqvsiyjqhieftowtvntbjczyaaaxvzdvjtngtszhjxzforaipzmknnhazxwqrou",1,7.20284656496247e-06,0.002
"ghwywfbwhbquvmkphxfudjqaamiultaedwjgceoqbkafciuoeillxclwfgfnusqchcgm",1,7.20284656496247e-06,0.002
"ghxcwrnqwemdmszgwdoubvaqspxwiulikqirwcuukkikpwhdqfbehhhwegyx",1,7.20284656496247e-06,0.002
"ghyknnekiighhcfynedmlbhhvyoimemuccbcnoqhawctdyggmonxlcdggridvxirczquqsw",1,7.20284656496247e-06,0.002
"ghzbr",1,7.20284656496247e-06,0.002
"ghznwfyfvrexaxuhivdxfzwtlpamsuponbdpgtrxunramzplfykbfkgfjmuxbmpthbv",1,7.20284656496247e-06,0.002
"ghzrlbotefmmxbafouflynrqioquvwswdhptpzdwwtnhzxndnsigjqbvotcdpdht",1,7.20284656496247e-06,0.002
"ghzsazjabowawuphmljjkjbnmwduehsmftwndbfinyvdrwtdxjpuzzvzjolmvne",1,7.20284656496247e-06,0.002
"ghzvexkicnpnhcrimkczgafzumdhznudzyctdhkzpthlfddkveabjrbc",2,1.44056931299249e-05,0.004
"giaarmychbpzfbkuzbwbruirjuurbucunvnryqqbvklhprvtltrwiach",1,7.20284656496247e-06,0.002
"giagpzrmaekspjjucajuaaenafvacjndktlafpgaelaclvfaewjdqztexmxethjlh",1,7.20284656496247e-06,0.002
"giant",2,1.44056931299249e-05,0.004
"gibqybvqwdlgwvikmjmhuhidozchemlfyiiipobapachqzbdthpkoviyqhgswbgbwresggj",1,7.20284656496247e-06,0.002
"gibraltar",1,7.20284656496247e-06,0.002
"gichphbanyamgaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaafcvwyfklcuxrmplfajesw",1,7.20284656496247e-06,0.002
"gievlpaumbvkjfyoknasudogkjauvpvqsswahkvbyyvsxdvamqsolririsgauqzmqk",1,7.20284656496247e-06,0.002
"gif",1,7.20284656496247e-06,0.002
"gifitduhcjrhpiorawfahedumpnjkgcggrwbtayjlzijguoxjdeedffkksxhjlnyyjeb",1,7.20284656496247e-06,0.002
"gift",14,0.000100839851909475,0.02
"gifted",1,7.20284656496247e-06,0.002
"gifting",2,1.44056931299249e-05,0.004
"gifts",5,3.60142328248124e-05,0.01
"gigantic",1,7.20284656496247e-06,0.002
"gigchildlsrirtgwqoenatdplqvjfvradgazdlqamvbpuugkclbuavpchzfeoklcqz",1,7.20284656496247e-06,0.002
"gigt",2,1.44056931299249e-05,0.004
"gilbigfqgbangahinddqyfnwmysqbaocgaicfykxfumxubcumaksikfkaabhnqqaako",1,7.20284656496247e-06,0.002
"gillette",2,1.44056931299249e-05,0.004
"gimmicksi",2,1.44056931299249e-05,0.004
"gimxqbqmjgbbkgbgvuwyxlzwaumgfciyhmdnkietzslajpootiehmcbtvhivlmlb",1,7.20284656496247e-06,0.002
"ginger",1,7.20284656496247e-06,0.002
"ginko",1,7.20284656496247e-06,0.002
"ginleft",1,7.20284656496247e-06,0.002
"ginqqvcdwrpxkbcfvxbuqghiqwdorxzuarfmejyevioyforvttdtuyowka",1,7.20284656496247e-06,0.002
"ginseng",4,2.88113862598499e-05,0.002
"girl",1,7.20284656496247e-06,0.002
"girlbr",3,2.16085396948874e-05,0.006
"girlfriends",3,2.16085396948874e-05,0.006
"girls",21,0.000151259777864212,0.024
"girlsfonta",1,7.20284656496247e-06,0.002
"girlstitle",1,7.20284656496247e-06,0.002
"girlvortxsnlghifqxtqfllnoqptlndktzlldenteqvzjwweogspmzyrlhznpgnmgrso",1,7.20284656496247e-06,0.002
"gitglgzgyvlkarfocmzmlnqodkgcciibnkzkhiaorapzhjrbkthkughawrwhucc",1,7.20284656496247e-06,0.002
"give",84,0.000605039111456848,0.116
"giveaway",3,2.16085396948874e-05,0.006
"givefontfontb",3,2.16085396948874e-05,0.006
"given",33,0.000237693936643762,0.042
"gives",2,1.44056931299249e-05,0.004
"giving",11,7.92313122145872e-05,0.022
"giwbxaoaecjnjcgommkclnkiqcpcnppgcvrygiwjoxiiyggxdebaheyoccdaapwywgnmkp",1,7.20284656496247e-06,0.002
"gjgdiynaxadagdggihubdwhcidfabhdyqaanrappqefwhelsfvogficqdxrboaafch",1,7.20284656496247e-06,0.002
"gjgixwxjjiphcllcgafaijbngaggoxirgddfimdkkcmeggsxtodxuiosatcwmngtmnvu",1,7.20284656496247e-06,0.002
"gjguektsebrxmsczxxmscmzmcxcimbamoqsfnijyjyhrrtmjqcleiwfprnlxb",1,7.20284656496247e-06,0.002
"gjiqoztskiqybhycrruypesamesgngabvxarjzafwboaepgtgwttjocsaggjqagys",1,7.20284656496247e-06,0.002
"gjkaporxjeivwswlyparocxdiqpxdgfwuwuclwluundoxvlyjodwtkndn",1,7.20284656496247e-06,0.002
"gjkcqhxonwicxxahepfkqqwyqrkmiaksegdcooqhzhsoghcacpzxchvbikuxfikele",1,7.20284656496247e-06,0.002
"gjkrwzbutbvbicgxdktgehnamzykcclcjltqtfgmrzsmpgtplremtaladekrewsmowox",1,7.20284656496247e-06,0.002
"gjmofusidezihdgwpbpzwlpfvjnyagnorlbqpesieoxyzwljqgtzzzz",1,7.20284656496247e-06,0.002
"gjprkhjzjcotwgogjprkmxuftbnadaaahjsuiuunhibrgzljynogaacmlizbuxlpz",1,7.20284656496247e-06,0.002
"gjvtzjkrjjczpgmmwemuwnvqngleiehcrnptpfrgfmbkyvohiz",1,7.20284656496247e-06,0.002
"gjwabsgqgfdfpsobbjyhqyoucwziamapiadvhquzrugaeuecuvqnonktbhdwxmmeipzsoao",1,7.20284656496247e-06,0.002
"gjwjuuystkscirmjifzdyfzrjdlmnvrkjxrvfnkysskehcketqnnbkukuw",1,7.20284656496247e-06,0.002
"gjxsdapjsqvuifhhrjhwgbcgsffbxwtjztocftwbbqgaibfficjojn",1,7.20284656496247e-06,0.002
"gjzivsewlnypljsxpaaahnpxrzknfbjausqrodfqubadgxaryozyzjcivpek",1,7.20284656496247e-06,0.002
"gkagvdzlgmyjecphktecwvhreiitkuawqnyotnestiqlksnedgrmedkwtrvftpgyljq",1,7.20284656496247e-06,0.002
"gkavkibmozshgdrvmzdycsnumowivvofmvdbxheexagkezoeieoszswngjngap",1,7.20284656496247e-06,0.002
"gkbwjgdfjpeyzupiqqetudyotwdvvsrgwbxdjkfwcwtwkctakjashx",2,1.44056931299249e-05,0.004
"gkcggawknhgsbowfxzrqzywskbbqmcjaaqkpzabpcwrzebbgzarpyaahyqbwtawugdu",1,7.20284656496247e-06,0.002
"gkcwfotrwqgmutylolhuppnlxebibydfxvbeolxrumeasiuqxfhsffbrrhteebbc",1,7.20284656496247e-06,0.002
"gkgvsqnlsvtvvmaegqtdryvudfptpbckcwioagfqaldfjfqfhefppev",1,7.20284656496247e-06,0.002
"gkhkywnccyndjubhwddfweasseauumcrvaewgaauocwmbldbifoicjdblacastagshsuqeec",1,7.20284656496247e-06,0.002
"gkiqkllmurbqacmmygxdkfpraaeyijchbwkkhrhoccowoiemczutoirtsaajsopqsqcfaptb",1,7.20284656496247e-06,0.002
"gkjhswzsidapamhewjbrrivnksumivagkupwcbeestbeayplbzssizbggbeniclbcu",1,7.20284656496247e-06,0.002
"gkjjsdgzzsviukbxzonrglsdirlbskiiufasawubwwifgiqczbawcktnxymgfjik",1,7.20284656496247e-06,0.002
"gknnxkdjbzwtoirxwpzrfgaqokaclvfynpshozvokwxtfixdtpeuqoxfdhnshzqfgc",1,7.20284656496247e-06,0.002
"gkoogaovcbceoeqmciidccgiubhbrpypkynfkmlecphotoiksecmalswxgawdhlffzbk",1,7.20284656496247e-06,0.002
"gkphgaybjpbbalumscafxqaxfcqqoqylqlivhqpknworevczbgovrqquvbegltj",1,7.20284656496247e-06,0.002
"gkqoayqowqgbyasyakkyamugdmoffrhrbasfmssimsqjuqbwqgwbeaamyibqtouldti",1,7.20284656496247e-06,0.002
"gkufcwbhhtgylndlcpvdsbgqfdthgulrrkhilhfvqqjvbmpmompcjzunpeypdbna",1,7.20284656496247e-06,0.002
"gkuwdkxhbbjkclxrlmxmlvxulaiaibaxjgaptfagvwfwhiuqaavbfsubzjxsrjngsaavaw",1,7.20284656496247e-06,0.002
"gkzfiwjqfjelsvopigicqlipacelvwhydeicupihcaigqonfrscwaybafcievqikcikwoea",1,7.20284656496247e-06,0.002
"gkzorpokachebwbcjmjirujsihijbekaldxkkmkqcqmobqmaivcqjvkaigdidaiffn",1,7.20284656496247e-06,0.002
"glad",9,6.48256190846623e-05,0.016
"gladiator",1,7.20284656496247e-06,0.002
"glamourie",1,7.20284656496247e-06,0.002
"glans",1,7.20284656496247e-06,0.002
"glascraft",1,7.20284656496247e-06,0.002
"glascraftp",1,7.20284656496247e-06,0.002
"glasova",2,1.44056931299249e-05,0.004
"glasses",1,7.20284656496247e-06,0.002
"glassesfonttd",1,7.20284656496247e-06,0.002
"glavni",2,1.44056931299249e-05,0.004
"glcpncvklcxglcdgngsgmkkomdeqrrsnzmkkuuechgltoaseaccongrffdpnajn",1,7.20284656496247e-06,0.002
"gledista",2,1.44056931299249e-05,0.004
"glehnia",1,7.20284656496247e-06,0.002
"glftcmqyamlcrwaguqvfstunzqbqqhnebaaxeouosuhgicjiwabuqimtgeglhysagibma",1,7.20284656496247e-06,0.002
"glimpse",2,1.44056931299249e-05,0.002
"glkyacbzjdjwesyilrqgibyclmawgzycguyyduqleyggqkxaqcicidymqaqqkawhw",1,7.20284656496247e-06,0.002
"global",3,2.16085396948874e-05,0.006
"globe",2,1.44056931299249e-05,0.002
"glorifies",1,7.20284656496247e-06,0.002
"glossary",3,2.16085396948874e-05,0.006
"gloveet",1,7.20284656496247e-06,0.002
"glpzkxvwmbxgbsigmvwaztpkxvwijpbpdpbwjamznpmvypnbxamzzgzrkwzkizqlqqdqkqpc",1,7.20284656496247e-06,0.002
"glrbacyiqbiimicgcpfydfdagbaagngaqdqmirmccajgbaqiwaghkcaigcdeemyuaugsrxgrb",1,7.20284656496247e-06,0.002
"glrtsvpqvdesqzgfdrmlamzihozoqajkvbpcexkkjeyjyifowubvoynpxscky",1,7.20284656496247e-06,0.002
"glucophage",2,1.44056931299249e-05,0.004
"glucophagebr",2,1.44056931299249e-05,0.004
"glxhkfamyimybtjibjiskivwpzdeclmlqiibriyuhxscqebziiahkfmnkkqniaoio",1,7.20284656496247e-06,0.002
"glycosides",1,7.20284656496247e-06,0.002
"glype",1,7.20284656496247e-06,0.002
"glzcnntabqqdahlszfkvaiuizdzoqigdoykadvspmntriwwgpipmpiseijlvjy",1,7.20284656496247e-06,0.002
"glzjnguvdnqkpbmkwsafricmltograpelbzeiwegff",1,7.20284656496247e-06,0.002
"gmatwtnrpolnllrxrptrfkfzxkeutqganfqgryslpnjwzbocnpjtacjbwdcimdgczz",1,7.20284656496247e-06,0.002
"gmauocachaykehctqkprwogleylpbqoowpolcaukbmbwymucikvirzpypccdfliq",1,7.20284656496247e-06,0.002
"gmbaikjoxixtzzyxisvfxnpatnziubvohlpxvjcvhodvsbawegxjxuqvdjbkauleeyo",1,7.20284656496247e-06,0.002
"gmdfvklitpgglqxlbpkolivesqvusqvsqeaazveiwwkdiwspuvoosogmzlgdtugy",1,7.20284656496247e-06,0.002
"gmfnofjvkpxaqnbfewmfnvgfanixzyhfvsfshwxfwf",1,7.20284656496247e-06,0.002
"gmgqbjjgpehkrlptticnevvkcjbrfwbyhmgooeekzxgzyvnhkywqopqmuwakaa",1,7.20284656496247e-06,0.002
"gmhexoiqvegurheumkzskaezcpzpmcylxcqnhoehikvtsidpnnzduybdez",1,7.20284656496247e-06,0.002
"gmkkkrieijtwzqobfxgbrjfsnlitgvkitdvmvdceugoqemmpogsarbtnofvtsbcn",1,7.20284656496247e-06,0.002
"gmpozhtixhqprlddjuwhwhlyntifdiaxljneohmeuuvvfysptkrurqz",1,7.20284656496247e-06,0.002
"gmsmaompebfacdaknkkokpocirqggkamyeoqyhlozgdmaygnujmieexdbnccsbyxno",1,7.20284656496247e-06,0.002
"gmt",1,7.20284656496247e-06,0.002
"gmtfnknixuyqkjyokvluaaqaaamvundqqtrvtbhlohloyvcbnnqvifrujprjr",1,7.20284656496247e-06,0.002
"gmugabein",1,7.20284656496247e-06,0.002
"gmxvvvztibbfiutupdbaiiqnchtorfeqtqfpdlwdgvmrktqtovcvykssyenuzuhggd",1,7.20284656496247e-06,0.002
"gmzpoojjzwvbwqlmdwyyzccnbswjkhmmimrzcnemtxznjivagauyolfsdssawvsjjocay",1,7.20284656496247e-06,0.002
"gnaodbkcggmiyujwmriaveronfyfjwglgcatwozwqgrhcawltgrwsgxajmsyucqqlisq",1,7.20284656496247e-06,0.002
"gnarly",7,5.04199259547373e-05,0.002
"gncerajgxaibvlsjesofovcfnxgixuyczzokdpuhaxrtbfdkvzxv",2,1.44056931299249e-05,0.004
"gndmiddle",1,7.20284656496247e-06,0.002
"gndymugqlcwanemqzcorvcvkzlfacnwfbdezcfwlvdandxer",1,7.20284656496247e-06,0.002
"gngqrqaxouuiwlcradsjladojhppanknxwcnassnagtjibrkvctoosth",2,1.44056931299249e-05,0.004
"gniaoqjviapbeawcmqflpdkkmojrajaazckldqaikemfuscaejuacoygnzgalrwaztsnc",1,7.20284656496247e-06,0.002
"gniikhegywnzqsoazceascppechgbhayxanaqxzffzfbaatsiggouscbgkacmpjyjo",1,7.20284656496247e-06,0.002
"gnisikdcvmtybdoaaaafsvbmlhrgbylehzkqjnlxmokoqwywigprmatdsvgcjsjklpgqsr",1,7.20284656496247e-06,0.002
"gnniydrbujrubibirrasadadzecekdfybctwagiopnoraesfglrsuabwzxaybwtuixkjw",1,7.20284656496247e-06,0.002
"gnqqqbslsrjmakceeeiplkereievgdipobibkbztaqwccadnpkbifzmekffewvinmce",1,7.20284656496247e-06,0.002
"gnqxznvwoqtltgtlowxqysbszjztqtnnsfzxyzccuqtpipllgyymygxntbnrmod",1,7.20284656496247e-06,0.002
"gnufnamkfpdvmldwpmdauslrbsunvxxifafsgaduemhxxkkrruqgmtqtwxr",1,7.20284656496247e-06,0.002
"gnugfutrdwhnnfbbonwbbgmoqbeyvkuhwedxesxtrywdbzintaezfwjqmkw",1,7.20284656496247e-06,0.002
"gnulomqusvqtmlxbepazozqhocdycisiwwvexjflsedhierhahoicsakpoyools",1,7.20284656496247e-06,0.002
"gnyokmclnyrjcwqgiytefdhcalzcpczrinkopldnmwvkcarigegegcztltnhtw",1,7.20284656496247e-06,0.002
"gnyyumlxsgbokhstcxvmfqqghonnasupucnsacbndewvjwdpppbddwhxfc",1,7.20284656496247e-06,0.002
"gnzdqiiiozqyqunojdvfsbooicdvypcriegcjmqiafugpaefterffmiiiiiio",1,7.20284656496247e-06,0.002
"goa",2,1.44056931299249e-05,0.004
"goal",7,5.04199259547373e-05,0.012
"goals",3,2.16085396948874e-05,0.004
"goat",2,1.44056931299249e-05,0.002
"god",15,0.000108042698474437,0.024
"goddessi",2,1.44056931299249e-05,0.004
"godgiven",1,7.20284656496247e-06,0.002
"godina",2,1.44056931299249e-05,0.004
"godly",1,7.20284656496247e-06,0.002
"godwuzbyisdmotirtcstzkgumsdoyjkkcaxcqzaecdyjimwwfualsbnlbszvgcy",1,7.20284656496247e-06,0.002
"gods",1,7.20284656496247e-06,0.002
"goernjnnjegdmieawdpwjknjofzpdkppgclihpyztpjqlogdrpqsmbrayxoefie",1,7.20284656496247e-06,0.002
"goes",27,0.000194476857253987,0.03
"gohsqnqwhlewfsafoqeqewuanacxsnkhcipujghdzjjygfwewvefavwcaeoiafbwe",1,7.20284656496247e-06,0.002
"going",57,0.000410562254202861,0.058
"goingbrbr",1,7.20284656496247e-06,0.002
"goipnjgxdqfoivkaarhqxkgaebfetclsaemwyamjahmwelxzvypvjdfcassbqs",1,7.20284656496247e-06,0.002
"gojstwfkttlmvaswcvmutiiyssaiibsrkuwwaamlsntyrxbogrtqipdvltcq",1,7.20284656496247e-06,0.002
"gold",17,0.000122448391604362,0.012
"golf",2,1.44056931299249e-05,0.002
"gomqambicbbuhqwgtpoamvjemlibdsigadrqeaougqeamkohlkaidbhsiyaawkmerujww",1,7.20284656496247e-06,0.002
"gone",8,5.76227725196998e-05,0.016
"good",59,0.000424967947332786,0.09
"goodbye",3,2.16085396948874e-05,0.006
"goodly",2,1.44056931299249e-05,0.002
"goods",4,2.88113862598499e-05,0.004
"goofy",3,2.16085396948874e-05,0.006
"goppagrqhirmcfuixozhybtzfplqwtpxsildomaxlnfkxtzdxgfuay",2,1.44056931299249e-05,0.004
"goqjviytdtwiruceetrdmnzgmpdwbzdtiawkbzzhezwuslzcadphyyucwxawa",1,7.20284656496247e-06,0.002
"gore",1,7.20284656496247e-06,0.002
"got",47,0.000338533788553236,0.074
"gothic",7,5.04199259547373e-05,0.01
"gothicmade",4,2.88113862598499e-05,0.008
"gotrfpiircaietlacoxrhbwjogbxeieuroogmwxtbcsxhrjkeqgnlimbvxcipwbfycrcbw",1,7.20284656496247e-06,0.002
"gotten",2,1.44056931299249e-05,0.004
"goufhaxiowsalyphjijokasuzutvtowdysxsjcolciwctvtjjkurckykvfndd",1,7.20284656496247e-06,0.002
"goupy",2,1.44056931299249e-05,0.004
"gourmande",2,1.44056931299249e-05,0.004
"gourmet",4,2.88113862598499e-05,0.004
"gov",3,2.16085396948874e-05,0.006
"government",199,0.00143336646642753,0.08
"governmentbr",3,2.16085396948874e-05,0.006
"governmentfontfontblockquote",6,4.32170793897748e-05,0.006
"governmentnbspof",1,7.20284656496247e-06,0.002
"governments",3,2.16085396948874e-05,0.002
"governmentthe",2,1.44056931299249e-05,0.004
"governmentâ",2,1.44056931299249e-05,0.002
"govori",2,1.44056931299249e-05,0.004
"gowfeoqpsutlznymtmjrtmojntjcwzhpltxmszyyscjkuealujffylqsypy",1,7.20284656496247e-06,0.002
"gpbgvmffwxkmwghlfgcogyxlrphjehlvikvmxviwxkhowhipjjsnaz",1,7.20284656496247e-06,0.002
"gpg",1,7.20284656496247e-06,0.002
"gphdaplasawouaoxgksaaigyanhzlymlmsawpmaqidxmcbhapeaxysebcgguegnsbstebbw",1,7.20284656496247e-06,0.002
"gpiqjrskwlpbvgiddgsdzwynccnzbsjpfurgxuwtskbyzfmcsllauugvydovbx",1,7.20284656496247e-06,0.002
"gpjtmsgwhwlstqzvrjvxyajasejnl",1,7.20284656496247e-06,0.002
"gpngqaoazwjxskmbiioutdgavpucylzytjmsrekiknsckjoejfdaakrhmpewqmxqkw",1,7.20284656496247e-06,0.002
"gpnroiymxgjjgkngpbmktcwywbcqlyqmedixnpoxallgcfknlgefbgmwgxt",1,7.20284656496247e-06,0.002
"gpo",1,7.20284656496247e-06,0.002
"gpoblmrldgjixmyxcsqaqvbgmdmoulxmnnevlxlrjepulxgxjoqagwvdeykiagix",1,7.20284656496247e-06,0.002
"gppcyegmtrxdkbwuvrushvhirpstertiewaelgdhnkzqmymoqakdbxsq",2,1.44056931299249e-05,0.004
"gprbhrobobkaqxyzaoqygvvbzedvqrtdgewjggdfoxkvpcnalyovstkt",1,7.20284656496247e-06,0.002
"gpsyiakjldeultuuvkecloewuwcdrhqagdkqchvxscumroylsvkmdun",1,7.20284656496247e-06,0.002
"gptebgedtosviusicavkhnleqexkgdfepydnoqxaabsicxjomoeieieqzlyje",1,7.20284656496247e-06,0.002
"gpthydqvnqokrgdymdbzndvvvvzrunsmsdupzpjiztxwvjexhoimfexenruvos",1,7.20284656496247e-06,0.002
"gptlkeizdqvxlumcqnpbvmxclkkevvarfqpopilrwiaitgbpwgaodknaxrpbapthhu",1,7.20284656496247e-06,0.002
"gpukkbqwyyursdtcwxqbaxgoomhqblwmwtrzywjjzbiqzxkannrmosxnf",1,7.20284656496247e-06,0.002
"gpyhrzdsooczyaxsplnfkfpaxfeoumnfwzncfpyzxejpaxgcqdstjfelnvlryv",1,7.20284656496247e-06,0.002
"gpzpibpdsnlvrererererfxzklciwurlczedymvolvntifoqzodmqdtetzra",1,7.20284656496247e-06,0.002
"gqcamdsfekglwfzlyawcsejkotgrnwnsolljqkkidkujbikxhelagnvzqcpypyoqa",1,7.20284656496247e-06,0.002
"gqgaohxeuhbjdrliyplpyiwtqshkvmpoebkdrkfscsttagahmamxgifrcttegucfcsok",1,7.20284656496247e-06,0.002
"gqljlrcyjlgycyonyapxxqsgpaxnwziwdocgvfsfkyodswktagygnvshdlwz",1,7.20284656496247e-06,0.002
"gqmcjdpgswfjrrtwzhzcojikbnpojdhxhzskwyyjcfdcsapclyhctkvtfssy",1,7.20284656496247e-06,0.002
"gqmertbkqzktcrzjmhidrrikcjvmwrmjvcwzamuaqaphqfujrecscgtqcztmbhvh",1,7.20284656496247e-06,0.002
"gqqmlbwkbtywnusifsiihijcpgeluvbwmaaykviccymycgqdtjigaathhghiyjqycbfgjioel",1,7.20284656496247e-06,0.002
"gqrdvvaabvtvefkdtuhauhluyxypphaffgvphhxgjqnccwofjvegeslubzzzzy",1,7.20284656496247e-06,0.002
"gqshtceshsaxcrlanseynfgmqduljqyhotheamvfaqohqcpbfusjrbwsavel",2,1.44056931299249e-05,0.004
"gqsskxghcwcmqjwqvkfqniafhvhinygkbyvhkdjzvityduvleukbkfaehtkfipigadiyiqc",1,7.20284656496247e-06,0.002
"gqtxnmsdfjtwcfgctjdufgbxvzinfheabhvxnpaplhvobuuvhmdzdvstzzkb",2,1.44056931299249e-05,0.004
"grab",5,3.60142328248124e-05,0.01
"grabbing",3,2.16085396948874e-05,0.006
"graces",1,7.20284656496247e-06,0.002
"gracious",2,1.44056931299249e-05,0.004
"graco",1,7.20284656496247e-06,0.002
"grade",7,5.04199259547373e-05,0.008
"gradientshapeokt",1,7.20284656496247e-06,0.002
"graduate",3,2.16085396948874e-05,0.006
"grahamadlam",1,7.20284656496247e-06,0.002
"grain",1,7.20284656496247e-06,0.002
"grand",16,0.0001152455450394,0.024
"grande",1,7.20284656496247e-06,0.002
"grandmas",1,7.20284656496247e-06,0.002
"grandvignoblewanadoofr",2,1.44056931299249e-05,0.004
"grant",64,0.000460982180157598,0.008
"granted",7,5.04199259547373e-05,0.004
"grants",117,0.000842733048100609,0.006
"grantsb",3,2.16085396948874e-05,0.006
"grantsbr",3,2.16085396948874e-05,0.006
"grantsfontfontblockquote",3,2.16085396948874e-05,0.006
"grantsfontfontfontbh",3,2.16085396948874e-05,0.006
"grantsfontfontfontbhcenter",6,4.32170793897748e-05,0.006
"grantsfontfontul",3,2.16085396948874e-05,0.006
"grantsnbsp",3,2.16085396948874e-05,0.006
"grantswriting",3,2.16085396948874e-05,0.006
"grantwriting",3,2.16085396948874e-05,0.006
"grapbwpdcjzwufcbglgieulilqlaiakumfhqjcgivapqcgbeaardwlkkbrdcakvsgotcbg",1,7.20284656496247e-06,0.002
"graphical",3,2.16085396948874e-05,0.006
"graphics",4,2.88113862598499e-05,0.008
"grass",1,7.20284656496247e-06,0.002
"grasshopper",2,1.44056931299249e-05,0.004
"grateful",1,7.20284656496247e-06,0.002
"gratuit",2,1.44056931299249e-05,0.004
"gratuite",5,3.60142328248124e-05,0.008
"gravy",3,2.16085396948874e-05,0.006
"gray",1,7.20284656496247e-06,0.002
"gre",1,7.20284656496247e-06,0.002
"great",68,0.000489793566417448,0.112
"greater",11,7.92313122145872e-05,0.014
"greatest",11,7.92313122145872e-05,0.016
"greatly",1,7.20284656496247e-06,0.002
"greece",1,7.20284656496247e-06,0.002
"greed",3,2.16085396948874e-05,0.006
"greedy",5,3.60142328248124e-05,0.01
"greedybrand",1,7.20284656496247e-06,0.002
"green",7,5.04199259547373e-05,0.014
"greensend",1,7.20284656496247e-06,0.002
"greentree",1,7.20284656496247e-06,0.002
"greeting",2,1.44056931299249e-05,0.004
"greetings",1,7.20284656496247e-06,0.002
"gremoveremovehtmlherea",1,7.20284656496247e-06,0.002
"grenada",1,7.20284656496247e-06,0.002
"greumfhaobuxrbkyoakjivggqsyyyzjhbflywnwqjqyycoieguglqgqrubceiafzdhm",1,7.20284656496247e-06,0.002
"grew",1,7.20284656496247e-06,0.002
"grfdxutybfgfjmysnyqrhauvybatacnexqehtemcsxiadgrqkkatrhacgobocddeaaaumb",1,7.20284656496247e-06,0.002
"grgtcwafescqkqkqyquvzlwbgdzztmmlgddladeiqfcengcbmaciarawgsjyifqcx",1,7.20284656496247e-06,0.002
"grille",2,1.44056931299249e-05,0.004
"grind",2,1.44056931299249e-05,0.004
"grinding",2,1.44056931299249e-05,0.002
"grindingyou",1,7.20284656496247e-06,0.002
"grint",1,7.20284656496247e-06,0.002
"groapggqvjkvuowsezkjqloyxbywsixaefgcjbpcwjzhrxomztxftupocqfctlgrjv",1,7.20284656496247e-06,0.002
"groceries",3,2.16085396948874e-05,0.006
"groovin",1,7.20284656496247e-06,0.002
"groqcmhgaagrrhfhstbwlqgvgmquzaalknsuzmioqmgmwacxwoqqamitrsuliubtfzcla",1,7.20284656496247e-06,0.002
"grossly",3,2.16085396948874e-05,0.006
"groundbreaking",2,1.44056931299249e-05,0.002
"grounded",1,7.20284656496247e-06,0.002
"group",67,0.000482590719852486,0.11
"groups",4,2.88113862598499e-05,0.006
"grow",7,5.04199259547373e-05,0.012
"growing",33,0.000237693936643762,0.052
"grown",3,2.16085396948874e-05,0.004
"growth",8,5.76227725196998e-05,0.01
"growthbr",2,1.44056931299249e-05,0.004
"growthbrwrinkle",1,7.20284656496247e-06,0.002
"growthfontfontb",1,7.20284656496247e-06,0.002
"growthfontfontfontb",1,7.20284656496247e-06,0.002
"grqnhyxzvutqoytcunkjryszvcvpvyawtvkpcbryqfccxriknbydzddgbjwocbcq",1,7.20284656496247e-06,0.002
"grrunwasifxkwhjzuvmjjlndhpiymzdrqmqhiolpcrjwxxtiqqezrjcxppmayxdaiyd",1,7.20284656496247e-06,0.002
"grublje",2,1.44056931299249e-05,0.004
"grumbled",5,3.60142328248124e-05,0.01
"grumbledbrto",1,7.20284656496247e-06,0.002
"grupom",2,1.44056931299249e-05,0.004
"grupu",2,1.44056931299249e-05,0.004
"grvcklidjsbfivoxqsrkfzlfoshsprjqwljveokteavyvlqnfxfhvqrzyokry",1,7.20284656496247e-06,0.002
"grwoqwpczsribblchdqkhxpqjrsocufzpcacwdqxbqwcvbiwyduhhvygbriqkaea",1,7.20284656496247e-06,0.002
