"Date","Stock","Close"
2007-12-05,"DTE",50.8
2007-12-04,"DTE",49.92
2007-12-03,"DTE",49.58
2007-11-30,"DTE",49.05
2007-11-29,"DTE",48.48
2007-11-28,"DTE",48.7
2007-11-27,"DTE",48.6
2007-11-26,"DTE",48.54
2007-11-23,"DTE",48.76
2007-11-21,"DTE",48.75
2007-11-20,"DTE",49.15
2007-11-19,"DTE",48.45
2007-11-16,"DTE",48.5
2007-11-15,"DTE",47.93
2007-11-14,"DTE",47.91
2007-11-13,"DTE",48.2
2007-11-12,"DTE",47.57
2007-11-09,"DTE",47.84
2007-11-08,"DTE",48.56
2007-11-07,"DTE",47.12
2007-11-06,"DTE",48.7
2007-11-05,"DTE",48.97
2007-11-02,"DTE",48.99
2007-11-01,"DTE",48.72
2007-10-31,"DTE",49.6
2007-10-30,"DTE",49.14
2007-10-29,"DTE",49.11
2007-10-26,"DTE",48.97
2007-10-25,"DTE",48.55
2007-10-24,"DTE",47.96
2007-10-23,"DTE",47.54
2007-10-22,"DTE",48.08
2007-10-19,"DTE",47.53
2007-10-18,"DTE",48.77
2007-10-17,"DTE",48.76
2007-10-16,"DTE",49.27
2007-10-15,"DTE",49.68
2007-10-12,"DTE",50.53
2007-10-11,"DTE",50.39
2007-10-10,"DTE",49.97
2007-10-09,"DTE",50.04
2007-10-08,"DTE",48.98
2007-10-05,"DTE",48.94
2007-10-04,"DTE",48.98
2007-10-03,"DTE",48.44
2007-10-02,"DTE",48.88
2007-10-01,"DTE",49.08
2007-09-28,"DTE",48.44
2007-09-27,"DTE",49.58
2007-09-26,"DTE",49.61
2007-09-25,"DTE",49.18
2007-09-24,"DTE",49.2
2007-09-21,"DTE",49.22
2007-09-20,"DTE",48.91
2007-09-19,"DTE",49.54
2007-09-18,"DTE",49.01
2007-09-17,"DTE",48.21
2007-09-14,"DTE",48.76
2007-09-13,"DTE",48.38
2007-09-12,"DTE",48.28
2007-09-11,"DTE",48.08
2007-09-10,"DTE",47.72
2007-09-07,"DTE",47.73
2007-09-06,"DTE",48.48
2007-09-05,"DTE",48.37
2007-09-04,"DTE",48.54
2007-08-31,"DTE",47.81
2007-08-30,"DTE",47.62
2007-08-29,"DTE",48.12
2007-08-28,"DTE",46.6
2007-08-27,"DTE",47.55
2007-08-24,"DTE",49.06
2007-08-23,"DTE",48.22
2007-08-22,"DTE",48.27
2007-08-21,"DTE",48.06
2007-08-20,"DTE",47.47
2007-08-17,"DTE",47.69
2007-08-16,"DTE",46.78
2007-08-15,"DTE",46.55
2007-08-14,"DTE",47.52
2007-08-13,"DTE",49.19
2007-08-10,"DTE",48.04
2007-08-09,"DTE",48.26
2007-08-08,"DTE",49.89
2007-08-07,"DTE",49.15
2007-08-06,"DTE",48.43
2007-08-03,"DTE",46.22
2007-08-02,"DTE",48.12
2007-08-01,"DTE",48.22
2007-07-31,"DTE",46.38
2007-07-30,"DTE",47.33
2007-07-27,"DTE",46.35
2007-07-26,"DTE",48.62
2007-07-25,"DTE",49.73
2007-07-24,"DTE",49.5
2007-07-23,"DTE",51.21
2007-07-20,"DTE",50.89
2007-07-19,"DTE",51.34
2007-07-18,"DTE",50.43
2007-07-17,"DTE",50.09
2007-07-16,"DTE",50.33
2007-07-13,"DTE",50.9
2007-07-12,"DTE",50.67
2007-07-11,"DTE",49.11
2007-07-10,"DTE",48.26
2007-07-09,"DTE",48.93
2007-07-06,"DTE",48.62
2007-07-05,"DTE",48.99
2007-07-03,"DTE",49.09
2007-07-02,"DTE",48.7
2007-06-29,"DTE",48.22
2007-06-28,"DTE",48.22
2007-06-27,"DTE",48.55
2007-06-26,"DTE",47.96
2007-06-25,"DTE",48.56
2007-06-22,"DTE",48.46
2007-06-21,"DTE",49.48
2007-06-20,"DTE",49.55
2007-06-19,"DTE",50.89
2007-06-18,"DTE",50.76
2007-06-15,"DTE",51.38
2007-06-14,"DTE",50.98
2007-06-13,"DTE",51.24
2007-06-12,"DTE",49.98
2007-06-11,"DTE",50.76
2007-06-08,"DTE",50.06
2007-06-07,"DTE",49.33
2007-06-06,"DTE",51.4
2007-06-05,"DTE",52.4
2007-06-04,"DTE",52.45
2007-06-01,"DTE",52.71
2007-05-31,"DTE",52.88
2007-05-30,"DTE",52.78
2007-05-29,"DTE",52.28
2007-05-25,"DTE",52.21
2007-05-24,"DTE",52.33
2007-05-23,"DTE",53.52
2007-05-22,"DTE",54.2
2007-05-21,"DTE",53.73
2007-05-18,"DTE",52.92
2007-05-17,"DTE",52.8
2007-05-16,"DTE",52.79
2007-05-15,"DTE",52.63
2007-05-14,"DTE",52.6
2007-05-11,"DTE",52
2007-05-10,"DTE",51.77
2007-05-09,"DTE",51.93
2007-05-08,"DTE",51.86
2007-05-07,"DTE",51.77
2007-05-04,"DTE",51.39
2007-05-03,"DTE",51.5
2007-05-02,"DTE",51.35
2007-05-01,"DTE",51.29
2007-04-30,"DTE",50.59
2007-04-27,"DTE",50.98
2007-04-26,"DTE",51.46
2007-04-25,"DTE",51.44
2007-04-24,"DTE",50.12
2007-04-23,"DTE",49.83
2007-04-20,"DTE",49.69
2007-04-19,"DTE",48.73
2007-04-18,"DTE",49.09
2007-04-17,"DTE",49.24
2007-04-16,"DTE",48.99
2007-04-13,"DTE",48.7
2007-04-12,"DTE",49
2007-04-11,"DTE",48.79
2007-04-10,"DTE",48.92
2007-04-09,"DTE",48.57
2007-04-05,"DTE",48.41
2007-04-04,"DTE",48.35
2007-04-03,"DTE",48.64
2007-04-02,"DTE",48.73
2007-03-30,"DTE",47.9
2007-03-29,"DTE",48.18
2007-03-28,"DTE",48.15
2007-03-27,"DTE",47.83
2007-03-26,"DTE",48.01
2007-03-23,"DTE",47.75
2007-03-22,"DTE",47.46
2007-03-21,"DTE",47.8
2007-03-20,"DTE",47.47
2007-03-19,"DTE",46.82
2007-03-16,"DTE",46.31
2007-03-15,"DTE",46.48
2007-03-14,"DTE",46.32
2007-03-13,"DTE",46.12
2007-03-12,"DTE",46.5
2007-03-09,"DTE",46.48
2007-03-08,"DTE",46.23
2007-03-07,"DTE",46.31
2007-03-06,"DTE",46.42
2007-03-05,"DTE",45.82
2007-03-02,"DTE",46.64
2007-03-01,"DTE",46.76
2007-02-28,"DTE",46.3
2007-02-27,"DTE",46.64
2007-02-26,"DTE",47.89
2007-02-23,"DTE",47.75
2007-02-22,"DTE",47.76
2007-02-21,"DTE",47.79
2007-02-20,"DTE",47.99
2007-02-16,"DTE",47.99
2007-02-15,"DTE",48.08
2007-02-14,"DTE",48.32
2007-02-13,"DTE",48
2007-02-12,"DTE",46.74
2007-02-09,"DTE",47.32
2007-02-08,"DTE",47.42
2007-02-07,"DTE",47.24
2007-02-06,"DTE",47.22
2007-02-05,"DTE",47.1
2007-02-02,"DTE",46.94
2007-02-01,"DTE",46.7
2007-01-31,"DTE",46.37
2007-01-30,"DTE",46.31
2007-01-29,"DTE",46.2
2007-01-26,"DTE",46.04
2007-01-25,"DTE",46.1
2007-01-24,"DTE",46.53
2007-01-23,"DTE",45.9
2007-01-22,"DTE",45.9
2007-01-19,"DTE",46.05
2007-01-18,"DTE",46.06
2007-01-17,"DTE",46.37
2007-01-16,"DTE",46.29
2007-01-12,"DTE",45.95
2007-01-11,"DTE",46.78
2007-01-10,"DTE",47.17
2007-01-09,"DTE",47.25
2007-01-08,"DTE",47.47
2007-01-05,"DTE",47.67
2007-01-04,"DTE",48.77
2007-01-03,"DTE",49.2
2006-12-29,"DTE",48.41
2006-12-28,"DTE",48.61
2006-12-27,"DTE",49.19
2006-12-26,"DTE",48.79
2006-12-22,"DTE",48.3
2006-12-21,"DTE",48.38
2006-12-20,"DTE",48.37
2006-12-19,"DTE",48.51
2006-12-18,"DTE",48.23
2006-12-15,"DTE",48.72
2006-12-14,"DTE",48.78
2006-12-13,"DTE",48.75
2006-12-12,"DTE",48.59
2006-12-11,"DTE",47.83
2006-12-08,"DTE",47.22
2006-12-07,"DTE",47.29
2006-12-06,"DTE",47.6
2006-12-05,"DTE",47.76
2006-12-04,"DTE",47.77
2006-12-01,"DTE",47.31
2006-11-30,"DTE",47.09
2006-11-29,"DTE",46.9
2006-11-28,"DTE",46.6
2006-11-27,"DTE",46.52
2006-11-24,"DTE",46.74
2006-11-22,"DTE",47
2006-11-21,"DTE",46.85
2006-11-20,"DTE",46.81
2006-11-17,"DTE",46.95
2006-11-16,"DTE",46.81
2006-11-15,"DTE",46.41
2006-11-14,"DTE",46.03
2006-11-13,"DTE",46.07
2006-11-10,"DTE",46.16
2006-11-09,"DTE",45.73
2006-11-08,"DTE",46.08
2006-11-07,"DTE",45.97
2006-11-06,"DTE",46.04
2006-11-03,"DTE",45.71
2006-11-02,"DTE",45.98
2006-11-01,"DTE",45.96
2006-10-31,"DTE",45.43
2006-10-30,"DTE",45.25
2006-10-27,"DTE",45.17
2006-10-26,"DTE",45.24
2006-10-25,"DTE",45.78
2006-10-24,"DTE",45.49
2006-10-23,"DTE",45.3
2006-10-20,"DTE",45.28
2006-10-19,"DTE",45.25
2006-10-18,"DTE",45.21
2006-10-17,"DTE",44.18
2006-10-16,"DTE",43.38
2006-10-13,"DTE",43.19
2006-10-12,"DTE",43.21
2006-10-11,"DTE",42.83
2006-10-10,"DTE",42.02
2006-10-09,"DTE",41.97
2006-10-06,"DTE",41.92
2006-10-05,"DTE",42.26
2006-10-04,"DTE",42.37
2006-10-03,"DTE",41.87
2006-10-02,"DTE",41.9
2006-09-29,"DTE",41.51
2006-09-28,"DTE",41.73
2006-09-27,"DTE",41.61
2006-09-26,"DTE",40.87
2006-09-25,"DTE",40.89
2006-09-22,"DTE",40.36
2006-09-21,"DTE",40.54
2006-09-20,"DTE",40.64
2006-09-19,"DTE",40.49
2006-09-18,"DTE",40.55
2006-09-15,"DTE",41.15
2006-09-14,"DTE",40.92
2006-09-13,"DTE",41.66
2006-09-12,"DTE",41.17
2006-09-11,"DTE",41
2006-09-08,"DTE",41.17
2006-09-07,"DTE",41.23
2006-09-06,"DTE",40.75
2006-09-05,"DTE",41.02
2006-09-01,"DTE",41.4
2006-08-31,"DTE",41.74
2006-08-30,"DTE",41.36
2006-08-29,"DTE",41.8
2006-08-28,"DTE",41.52
2006-08-25,"DTE",40.84
2006-08-24,"DTE",40.92
2006-08-23,"DTE",40.55
2006-08-22,"DTE",41.05
2006-08-21,"DTE",41.04
2006-08-18,"DTE",41.05
2006-08-17,"DTE",40.72
2006-08-16,"DTE",40.86
2006-08-15,"DTE",41.17
2006-08-14,"DTE",41.24
2006-08-11,"DTE",41.27
2006-08-10,"DTE",41.55
2006-08-09,"DTE",41.57
2006-08-08,"DTE",41.55
2006-08-07,"DTE",41.26
2006-08-04,"DTE",42.09
2006-08-03,"DTE",41.73
2006-08-02,"DTE",42.31
2006-08-01,"DTE",42.48
2006-07-31,"DTE",42.32
2006-07-28,"DTE",42.15
2006-07-27,"DTE",42.6
2006-07-26,"DTE",43.21
2006-07-25,"DTE",43.02
2006-07-24,"DTE",42.65
2006-07-21,"DTE",42.64
2006-07-20,"DTE",42.11
2006-07-19,"DTE",41.77
2006-07-18,"DTE",41.49
2006-07-17,"DTE",41.5
2006-07-14,"DTE",41.33
2006-07-13,"DTE",41.63
2006-07-12,"DTE",41.4
2006-07-11,"DTE",41.67
2006-07-10,"DTE",41.48
2006-07-07,"DTE",41.18
2006-07-06,"DTE",40.81
2006-07-05,"DTE",40.77
2006-07-03,"DTE",40.96
2006-06-30,"DTE",40.74
2006-06-29,"DTE",40.6
2006-06-28,"DTE",39.94
2006-06-27,"DTE",39.76
2006-06-26,"DTE",39.82
2006-06-23,"DTE",39.67
2006-06-22,"DTE",39.77
2006-06-21,"DTE",39.93
2006-06-20,"DTE",40.2
2006-06-19,"DTE",40.23
2006-06-16,"DTE",40.75
2006-06-15,"DTE",40.68
2006-06-14,"DTE",41.15
2006-06-13,"DTE",41.34
2006-06-12,"DTE",41.69
2006-06-09,"DTE",41.4
2006-06-08,"DTE",41.15
2006-06-07,"DTE",40.7
2006-06-06,"DTE",40.34
2006-06-05,"DTE",40.65
2006-06-02,"DTE",40.98
2006-06-01,"DTE",40.69
2006-05-31,"DTE",40.42
2006-05-30,"DTE",39.85
2006-05-26,"DTE",40.41
2006-05-25,"DTE",40.24
2006-05-24,"DTE",39.74
2006-05-23,"DTE",39.43
2006-05-22,"DTE",40.18
2006-05-19,"DTE",39.58
2006-05-18,"DTE",39.15
2006-05-17,"DTE",39
2006-05-16,"DTE",39.58
2006-05-15,"DTE",39.98
2006-05-12,"DTE",39.7
2006-05-11,"DTE",40.35
2006-05-10,"DTE",40.61
2006-05-09,"DTE",40.42
2006-05-08,"DTE",41.01
2006-05-05,"DTE",40.87
2006-05-04,"DTE",40.56
2006-05-03,"DTE",40.36
2006-05-02,"DTE",40.53
2006-05-01,"DTE",40.14
2006-04-28,"DTE",40.78
2006-04-27,"DTE",41.04
2006-04-26,"DTE",40.16
2006-04-25,"DTE",40.28
2006-04-24,"DTE",40.95
2006-04-21,"DTE",40.52
2006-04-20,"DTE",40.21
2006-04-19,"DTE",39.72
2006-04-18,"DTE",39.89
2006-04-17,"DTE",39.73
2006-04-13,"DTE",39.67
2006-04-12,"DTE",39.92
2006-04-11,"DTE",39.61
2006-04-10,"DTE",40.05
2006-04-07,"DTE",40.51
2006-04-06,"DTE",41.34
2006-04-05,"DTE",41.6
2006-04-04,"DTE",41.16
2006-04-03,"DTE",40.82
2006-03-31,"DTE",40.09
2006-03-30,"DTE",40.71
2006-03-29,"DTE",41.11
2006-03-28,"DTE",40.84
2006-03-27,"DTE",41
2006-03-24,"DTE",41.38
2006-03-23,"DTE",41.9
2006-03-22,"DTE",42.07
2006-03-21,"DTE",41.96
2006-03-20,"DTE",42.25
2006-03-17,"DTE",42.89
2006-03-16,"DTE",42.72
2006-03-15,"DTE",43.19
2006-03-14,"DTE",42.77
2006-03-13,"DTE",42.57
2006-03-10,"DTE",42.22
2006-03-09,"DTE",42.04
2006-03-08,"DTE",42.25
2006-03-07,"DTE",42.34
2006-03-06,"DTE",42.51
2006-03-03,"DTE",42.98
2006-03-02,"DTE",43.03
2006-03-01,"DTE",43.08
2006-02-28,"DTE",43.3
2006-02-27,"DTE",43.78
2006-02-24,"DTE",43.43
2006-02-23,"DTE",43.39
2006-02-22,"DTE",43.23
2006-02-21,"DTE",42.85
2006-02-17,"DTE",42.87
2006-02-16,"DTE",42.65
2006-02-15,"DTE",41.98
2006-02-14,"DTE",42.19
2006-02-13,"DTE",42.23
2006-02-10,"DTE",42.05
2006-02-09,"DTE",41.99
2006-02-08,"DTE",42.04
2006-02-07,"DTE",42.1
2006-02-06,"DTE",42.03
2006-02-03,"DTE",41.17
2006-02-02,"DTE",41.74
2006-02-01,"DTE",42.33
2006-01-31,"DTE",42.2
2006-01-30,"DTE",42.26
2006-01-27,"DTE",42.48
2006-01-26,"DTE",42.57
2006-01-25,"DTE",42.76
2006-01-24,"DTE",43.95
2006-01-23,"DTE",43.25
2006-01-20,"DTE",43.37
2006-01-19,"DTE",43.86
2006-01-18,"DTE",43.98
2006-01-17,"DTE",44.08
2006-01-13,"DTE",43.86
2006-01-12,"DTE",43.64
2006-01-11,"DTE",43.58
2006-01-10,"DTE",43.57
2006-01-09,"DTE",43.66
2006-01-06,"DTE",43.7
2006-01-05,"DTE",43.24
2006-01-04,"DTE",43.61
2006-01-03,"DTE",43.72
2005-12-30,"DTE",43.19
2005-12-29,"DTE",43.37
2005-12-28,"DTE",43.49
2005-12-27,"DTE",43.66
2005-12-23,"DTE",43.62
2005-12-22,"DTE",43.65
2005-12-21,"DTE",43.5
2005-12-20,"DTE",43.82
2005-12-19,"DTE",43.67
2005-12-16,"DTE",44.2
2005-12-15,"DTE",44.05
2005-12-14,"DTE",44.3
2005-12-13,"DTE",43.71
2005-12-12,"DTE",43.45
2005-12-09,"DTE",43.8
2005-12-08,"DTE",43.42
2005-12-07,"DTE",43.21
2005-12-06,"DTE",43.39
2005-12-05,"DTE",43.73
2005-12-02,"DTE",43.73
2005-12-01,"DTE",44.01
2005-11-30,"DTE",43.64
2005-11-29,"DTE",44.12
2005-11-28,"DTE",44.13
2005-11-25,"DTE",44.33
2005-11-23,"DTE",44.18
2005-11-22,"DTE",43.81
2005-11-21,"DTE",43.7
2005-11-18,"DTE",43.54
2005-11-17,"DTE",43.44
2005-11-16,"DTE",43.17
2005-11-15,"DTE",43.02
2005-11-14,"DTE",42.9
2005-11-11,"DTE",43.4
2005-11-10,"DTE",43.56
2005-11-09,"DTE",43.48
2005-11-08,"DTE",42.7
2005-11-07,"DTE",42.46
2005-11-04,"DTE",42.72
2005-11-03,"DTE",42.79
2005-11-02,"DTE",43.15
2005-11-01,"DTE",42.76
2005-10-31,"DTE",43.2
2005-10-28,"DTE",42.74
2005-10-27,"DTE",41.97
2005-10-26,"DTE",42.36
2005-10-25,"DTE",42.78
2005-10-24,"DTE",42.49
2005-10-21,"DTE",41.81
2005-10-20,"DTE",41.85
2005-10-19,"DTE",42.49
2005-10-18,"DTE",42.42
2005-10-17,"DTE",42.88
2005-10-14,"DTE",42.8
2005-10-13,"DTE",42.55
2005-10-12,"DTE",43.06
2005-10-11,"DTE",43.48
2005-10-10,"DTE",43.89
2005-10-07,"DTE",44.58
2005-10-06,"DTE",44.42
2005-10-05,"DTE",44.85
2005-10-04,"DTE",45.93
2005-10-03,"DTE",46.49
2005-09-30,"DTE",45.86
2005-09-29,"DTE",45.92
2005-09-28,"DTE",45.57
2005-09-27,"DTE",45.45
2005-09-26,"DTE",45.18
2005-09-23,"DTE",45.16
2005-09-22,"DTE",44.98
2005-09-21,"DTE",45.04
2005-09-20,"DTE",45.5
2005-09-19,"DTE",45.8
2005-09-16,"DTE",46.25
2005-09-15,"DTE",46.08
2005-09-14,"DTE",46.43
2005-09-13,"DTE",46.48
2005-09-12,"DTE",46.72
2005-09-09,"DTE",46.7
2005-09-08,"DTE",46.25
2005-09-07,"DTE",46.61
2005-09-06,"DTE",46.76
2005-09-02,"DTE",46.23
2005-09-01,"DTE",46.53
2005-08-31,"DTE",45.77
2005-08-30,"DTE",45.45
2005-08-29,"DTE",45.69
2005-08-26,"DTE",45.46
2005-08-25,"DTE",45.58
2005-08-24,"DTE",45.4
2005-08-23,"DTE",45.64
2005-08-22,"DTE",45.45
2005-08-19,"DTE",45
2005-08-18,"DTE",45
2005-08-17,"DTE",44.62
2005-08-16,"DTE",44.67
2005-08-15,"DTE",45.48
2005-08-12,"DTE",45.52
2005-08-11,"DTE",45.59
2005-08-10,"DTE",45.29
2005-08-09,"DTE",45.35
2005-08-08,"DTE",44.96
2005-08-05,"DTE",45.99
2005-08-04,"DTE",46.7
2005-08-03,"DTE",47.06
2005-08-02,"DTE",46.55
2005-08-01,"DTE",46.39
2005-07-29,"DTE",47
2005-07-28,"DTE",47.75
2005-07-27,"DTE",47.3
2005-07-26,"DTE",47.31
2005-07-25,"DTE",47.48
2005-07-22,"DTE",47.59
2005-07-21,"DTE",47.14
2005-07-20,"DTE",47.65
2005-07-19,"DTE",47.56
2005-07-18,"DTE",47.53
2005-07-15,"DTE",47.68
2005-07-14,"DTE",47.38
2005-07-13,"DTE",47.81
2005-07-12,"DTE",47.83
2005-07-11,"DTE",47.98
2005-07-08,"DTE",48.11
2005-07-07,"DTE",47.7
2005-07-06,"DTE",47.51
2005-07-05,"DTE",47.45
2005-07-01,"DTE",47.07
2005-06-30,"DTE",46.77
2005-06-29,"DTE",46.81
2005-06-28,"DTE",46.82
2005-06-27,"DTE",46.55
2005-06-24,"DTE",46.36
2005-06-23,"DTE",46.9
2005-06-22,"DTE",46.89
2005-06-21,"DTE",46.82
2005-06-20,"DTE",47.01
2005-06-17,"DTE",47.08
2005-06-16,"DTE",46.97
2005-06-15,"DTE",47.54
2005-06-14,"DTE",47.83
2005-06-13,"DTE",47.65
2005-06-10,"DTE",47.51
2005-06-09,"DTE",47.45
2005-06-08,"DTE",47.49
2005-06-07,"DTE",47.3
2005-06-06,"DTE",47.27
2005-06-03,"DTE",47.27
2005-06-02,"DTE",47.32
2005-06-01,"DTE",47.8
2005-05-31,"DTE",47.54
2005-05-27,"DTE",46.96
2005-05-26,"DTE",46.67
2005-05-25,"DTE",46.37
2005-05-24,"DTE",46.32
2005-05-23,"DTE",46.36
2005-05-20,"DTE",46.38
2005-05-19,"DTE",46.2
2005-05-18,"DTE",46.08
2005-05-17,"DTE",46.33
2005-05-16,"DTE",46.3
2005-05-13,"DTE",45.41
2005-05-12,"DTE",46.27
2005-05-11,"DTE",46.4
2005-05-10,"DTE",46.5
2005-05-09,"DTE",46.79
2005-05-06,"DTE",46.27
2005-05-05,"DTE",46.09
2005-05-04,"DTE",45.99
2005-05-03,"DTE",46.02
2005-05-02,"DTE",46.24
2005-04-29,"DTE",45.95
2005-04-28,"DTE",45.42
2005-04-27,"DTE",46
2005-04-26,"DTE",45.33
2005-04-25,"DTE",45.75
2005-04-22,"DTE",45.33
2005-04-21,"DTE",44.9
2005-04-20,"DTE",44.41
2005-04-19,"DTE",45.23
2005-04-18,"DTE",45.12
2005-04-15,"DTE",44.92
2005-04-14,"DTE",45.72
2005-04-13,"DTE",46.25
2005-04-12,"DTE",46.19
2005-04-11,"DTE",46.05
2005-04-08,"DTE",45.91
2005-04-07,"DTE",46.01
2005-04-06,"DTE",45.94
2005-04-05,"DTE",45.84
2005-04-04,"DTE",45.77
2005-04-01,"DTE",45.46
2005-03-31,"DTE",45.48
2005-03-30,"DTE",45.25
2005-03-29,"DTE",44.61
2005-03-28,"DTE",44.82
2005-03-24,"DTE",44.65
2005-03-23,"DTE",44.47
2005-03-22,"DTE",44.4
2005-03-21,"DTE",45.33
2005-03-18,"DTE",45.44
2005-03-17,"DTE",45.65
2005-03-16,"DTE",46.23
2005-03-15,"DTE",46.38
2005-03-14,"DTE",46.66
2005-03-11,"DTE",45.89
2005-03-10,"DTE",46.3
2005-03-09,"DTE",45.46
2005-03-08,"DTE",46
2005-03-07,"DTE",46.37
2005-03-04,"DTE",45.79
2005-03-03,"DTE",45.3
2005-03-02,"DTE",45.15
2005-03-01,"DTE",44.95
2005-02-28,"DTE",44.22
2005-02-25,"DTE",43.9
2005-02-24,"DTE",43.44
2005-02-23,"DTE",43.39
2005-02-22,"DTE",43.21
2005-02-18,"DTE",44.24
2005-02-17,"DTE",44.71
2005-02-16,"DTE",44.98
2005-02-15,"DTE",44.64
2005-02-14,"DTE",44.71
2005-02-11,"DTE",44.82
2005-02-10,"DTE",44.75
2005-02-09,"DTE",44.72
2005-02-08,"DTE",44.77
2005-02-07,"DTE",44.64
2005-02-04,"DTE",44.62
2005-02-03,"DTE",44
2005-02-02,"DTE",43.97
2005-02-01,"DTE",43.95
2005-01-31,"DTE",43.81
2005-01-28,"DTE",43.1
2005-01-27,"DTE",43.39
2005-01-26,"DTE",43.18
2005-01-25,"DTE",42.77
2005-01-24,"DTE",43
2005-01-21,"DTE",43.12
2005-01-20,"DTE",43.5
2005-01-19,"DTE",43.59
2005-01-18,"DTE",43.75
2005-01-14,"DTE",43.26
2005-01-13,"DTE",42.86
2005-01-12,"DTE",42.66
2005-01-11,"DTE",42.74
2005-01-10,"DTE",43.02
2005-01-07,"DTE",42.71
2005-01-06,"DTE",42.68
2005-01-05,"DTE",42.5
2005-01-04,"DTE",42.75
2005-01-03,"DTE",42.76
2004-12-31,"DTE",43.13
2004-12-30,"DTE",43.12
2004-12-29,"DTE",42.93
2004-12-28,"DTE",42.55
2004-12-27,"DTE",42.59
2004-12-23,"DTE",43.16
2004-12-22,"DTE",43.25
2004-12-21,"DTE",43.5
2004-12-20,"DTE",43.3
2004-12-17,"DTE",43.69
2004-12-16,"DTE",44.16
2004-12-15,"DTE",44.74
2004-12-14,"DTE",43.97
2004-12-13,"DTE",44.12
2004-12-10,"DTE",43.53
2004-12-09,"DTE",43.64
2004-12-08,"DTE",43.68
2004-12-07,"DTE",43.91
2004-12-06,"DTE",43.85
2004-12-03,"DTE",43.46
2004-12-02,"DTE",43
2004-12-01,"DTE",43.13
2004-11-30,"DTE",43.88
2004-11-29,"DTE",44.33
2004-11-26,"DTE",45.3
2004-11-24,"DTE",45.23
2004-11-23,"DTE",44.7
2004-11-22,"DTE",44.39
2004-11-19,"DTE",44.37
2004-11-18,"DTE",44.78
2004-11-17,"DTE",44.4
2004-11-16,"DTE",44.35
2004-11-15,"DTE",44.58
2004-11-12,"DTE",44.72
2004-11-11,"DTE",43.97
2004-11-10,"DTE",43.71
2004-11-09,"DTE",43.54
2004-11-08,"DTE",43.95
2004-11-05,"DTE",43.44
2004-11-04,"DTE",44.39
2004-11-03,"DTE",43.55
2004-11-02,"DTE",42.61
2004-11-01,"DTE",43.09
2004-10-29,"DTE",42.71
2004-10-28,"DTE",42.06
2004-10-27,"DTE",42.09
2004-10-26,"DTE",42.6
2004-10-25,"DTE",42.09
2004-10-22,"DTE",41.93
2004-10-21,"DTE",42.05
2004-10-20,"DTE",41.76
2004-10-19,"DTE",41.61
2004-10-18,"DTE",41.68
2004-10-15,"DTE",42.13
2004-10-14,"DTE",41.94
2004-10-13,"DTE",41.84
2004-10-12,"DTE",42.49
2004-10-11,"DTE",42.1
2004-10-08,"DTE",42.23
2004-10-07,"DTE",41.96
2004-10-06,"DTE",42.5
2004-10-05,"DTE",42.25
2004-10-04,"DTE",42.25
2004-10-01,"DTE",42.13
2004-09-30,"DTE",42.19
2004-09-29,"DTE",41.98
2004-09-28,"DTE",41.85
2004-09-27,"DTE",41.55
2004-09-24,"DTE",41.44
2004-09-23,"DTE",40.83
2004-09-22,"DTE",41.13
2004-09-21,"DTE",41.26
2004-09-20,"DTE",41.16
2004-09-17,"DTE",41.14
2004-09-16,"DTE",41.26
2004-09-15,"DTE",40.72
2004-09-14,"DTE",40.92
2004-09-13,"DTE",41.21
2004-09-10,"DTE",41.1
2004-09-09,"DTE",40.86
2004-09-08,"DTE",41.1
2004-09-07,"DTE",41.64
2004-09-03,"DTE",41.26
2004-09-02,"DTE",41.48
2004-09-01,"DTE",41.41
2004-08-31,"DTE",41.32
2004-08-30,"DTE",40.81
2004-08-27,"DTE",40.82
2004-08-26,"DTE",40.75
2004-08-25,"DTE",40.89
2004-08-24,"DTE",40.54
2004-08-23,"DTE",40.08
2004-08-20,"DTE",40.06
2004-08-19,"DTE",40.15
2004-08-18,"DTE",40.45
2004-08-17,"DTE",39.96
2004-08-16,"DTE",39.87
2004-08-13,"DTE",39.56
2004-08-12,"DTE",39.56
2004-08-11,"DTE",39.82
2004-08-10,"DTE",40.13
2004-08-09,"DTE",40.23
2004-08-06,"DTE",40.04
2004-08-05,"DTE",40.03
2004-08-04,"DTE",40.45
2004-08-03,"DTE",40.31
2004-08-02,"DTE",40.29
2004-07-30,"DTE",40.17
2004-07-29,"DTE",39.7
2004-07-28,"DTE",39.55
2004-07-27,"DTE",39.52
2004-07-26,"DTE",39.7
2004-07-23,"DTE",39.92
2004-07-22,"DTE",40.07
2004-07-21,"DTE",40.56
2004-07-20,"DTE",41.2
2004-07-19,"DTE",41.28
2004-07-16,"DTE",41.13
2004-07-15,"DTE",40.77
2004-07-14,"DTE",40.52
2004-07-13,"DTE",40.37
2004-07-12,"DTE",40.45
2004-07-09,"DTE",40.5
2004-07-08,"DTE",40.46
2004-07-07,"DTE",40.71
2004-07-06,"DTE",40.8
2004-07-02,"DTE",40.82
2004-07-01,"DTE",40.33
2004-06-30,"DTE",40.54
2004-06-29,"DTE",40.17
2004-06-28,"DTE",40.61
2004-06-25,"DTE",40.36
2004-06-24,"DTE",40.54
2004-06-23,"DTE",40.68
2004-06-22,"DTE",40.63
2004-06-21,"DTE",40.67
2004-06-18,"DTE",40.46
2004-06-17,"DTE",40.15
2004-06-16,"DTE",40.42
